trade_date,ts_code,lead_strength,follow_strength,ret_5d,ret_10d,ret_20d,vol_ratio,slope_target
20260623,688271.SH,0.4295213636399199,0.3577857510731996,-0.09737,-0.109418,-0.12612600000000002,0.8797951504308764,-0.020982576069713578
20260623,605117.SH,0.42015500567040004,0.3782313912455195,0.00891299999999999,-0.0018670000000000075,-0.14189500000000002,0.9816566877523606,0.09017071286072813
20260623,002625.SZ,0.3506452798956295,0.4132005739963266,-0.18878099999999998,-0.097869,-0.23552,1.3058576499011219,-0.20408761544477327
20260623,002027.SZ,0.4280179010689362,0.44124104881473564,-0.082653,-0.070849,-0.11024,1.0077297891883936,-0.0125181064645292
20260623,601888.SH,0.388194539859591,0.48595387162063497,-0.052313,-0.023723,-0.006991999999999977,1.4040119759112164,-0.005817418445474109
20260623,600104.SH,0.3906862846270373,0.4140966252970022,-0.045167,-0.10570600000000001,-0.17687200000000003,0.9541244979097285,-0.003707699159394695
20260623,000776.SZ,0.42899105123237097,0.3591312526229169,0.119148,0.231746,0.213955,1.2506483592527562,0.03848352364778864
20260623,601628.SH,0.4998637461378235,0.43767328819432694,-0.00455000000000001,0.09920699999999999,0.07478199999999999,1.3510998491409119,0.0028004242794958277
20260623,000938.SZ,0.3389871965444078,0.4720455160066785,0.017097000000000008,0.04315599999999999,-0.13072200000000003,0.9204142008093372,0.004269332853954322
20260623,601658.SH,0.4010862392201185,0.38730146614454936,-0.008899,0.017381999999999988,0.019611999999999994,1.3001503437191042,-0.00046377953620173605
20260623,600893.SH,0.3826019518997233,0.40327225814327644,0.059912999999999994,0.024919999999999994,-0.099329,1.0173528909661393,0.01670695496787524
20260623,000630.SZ,0.3745532891485564,0.3719563114860311,-0.06418599999999999,0.201173,0.08974800000000002,1.3218929526931,-0.02422058811101908
20260623,002600.SZ,0.3788952644550712,0.3609138499906351,0.068522,0.12215600000000001,0.013801999999999967,1.2583278673295402,0.014929294556925177
20260623,600989.SH,0.3975675006764241,0.4235091088540019,-0.017081,-0.07211700000000001,-0.122757,0.7997352988219166,-0.007428216662031861
20260623,600010.SH,0.3861332988033925,0.4390805589617307,-0.02136700000000001,0.013393000000000002,-0.066418,1.0627509102974164,-0.008683155593941328
20260623,601689.SH,0.4737489170279031,0.3349871831016054,-0.059418,-0.155086,-0.202498,1.1401978784166826,-0.04736728213623591
20260623,600547.SH,0.3913144999090161,0.3545297119723762,-0.13664600000000002,-0.054923000000000013,-0.17694800000000005,1.2328618838558323,-0.03290088903470092
20260623,600019.SH,0.3366972796982025,0.40080692084852915,-0.031833,0.029351999999999996,-0.026736000000000003,1.196264204641507,-0.0038671701646810107
20260623,002049.SZ,0.3742826860428629,0.39648028253540313,0.092767,0.16147399999999998,-0.025425,1.198422013591865,0.03496299792757176
20260623,601872.SH,0.3975441355227207,0.4065818146202021,0.157371,0.359188,0.134567,1.17166772710318,0.1514749575831254
20260623,601825.SH,0.3601731172551391,0.38352621757463207,-0.028961,-0.036189,-0.016601000000000005,1.2057754607622402,-0.005174205254092445
20260623,688126.SH,0.4092092184507463,0.38553928252097325,0.03509700000000001,0.225122,0.15896700000000002,1.3267958702235603,0.10007424709945774
20260623,601390.SH,0.44106655935618555,0.40429936441326747,-0.030634,-0.003999999999999997,-0.043668,1.3611774368871459,-0.0031176255542422204
20260623,600160.SH,0.3744768289094646,0.5285488108470056,0.014058999999999995,0.231299,0.31849500000000003,1.3545427212780543,0.016755067495184406
20260623,601336.SH,0.40651957622685064,0.49473611828465536,-0.006580999999999993,0.126661,0.058937,1.3573701454235112,0.0057615532103725275
20260623,600585.SH,0.3514141815829679,0.3690932426417957,-0.055040000000000006,-0.089408,-0.1034,1.2268501854281695,-0.004711443413243676
20260623,600958.SH,0.4664994548766391,0.38982923116097723,0.03234200000000001,0.104938,0.024137999999999993,1.2264877644867227,0.007923897319401152
20260623,601838.SH,0.42637972046395467,0.37418881729965203,-0.06594599999999999,-0.010962999999999997,0.023597,1.322288587473824,-0.0355646683344852
20260623,603296.SH,0.4389414777114256,0.42249394646825156,0.016784000000000007,0.086692,-0.01824399999999999,1.1698000643705029,0.005841789392781305
20260623,600795.SH,0.38357757735950615,0.3670471730622369,-0.043712,-0.037512000000000004,-0.030250999999999993,0.9685301108771424,-0.023965367355087253
20260623,601669.SH,0.45091414410074643,0.46156133985479997,0.028214,-0.0034479999999999997,-0.10010700000000002,1.1707713121759498,0.004974143781645601
20260623,601916.SH,0.37450527740792905,0.43101845131509403,-0.002853999999999999,0.007086000000000002,0.034102999999999994,1.2411688359499786,-0.00028652330369095537
20260623,002001.SZ,0.4140966252970022,0.3653553722070777,-0.010477999999999996,-0.029643999999999997,0.007255000000000003,1.0788225048415319,0.03754804257155584
20260623,300661.SZ,0.3299293183385687,0.35943867365290255,0.16535499999999997,0.29537899999999995,0.16587400000000002,1.1282783410259605,0.05661757312397819
20260623,002179.SZ,0.3880582906817422,0.3560027355745022,0.086057,0.16717999999999997,0.040168000000000016,1.2680586053462592,0.05455500565291349
20260623,600362.SH,0.4246488612507086,0.44760449686677395,0.053077,0.207999,0.122743,1.5058048482633424,0.08050147312480846
20260623,000538.SZ,0.3367128692407933,0.4058806312854762,-0.032611999999999995,-0.019385999999999997,-0.017893000000000003,1.251356187379046,-0.004003106706530346
20260623,600426.SH,0.38521620621115565,0.3646778793755939,-0.09999899999999999,-0.04931299999999999,-0.150995,1.0486317411852464,-0.0177361867851612
20260623,600015.SH,0.4638238420329152,0.4287656044853289,-0.012362999999999996,0.008283000000000002,0.015274000000000006,1.1522230920743022,-0.0021966730172318983
20260623,600066.SH,0.4067030426591146,0.47439504305104296,-0.05581399999999999,-0.13039099999999998,-0.17471099999999998,1.2230708801988661,0.00789507666039233
20260623,600875.SH,0.33620047461638086,0.3822356683366073,-0.010223999999999997,-0.0003349999999999881,-0.17049799999999998,0.9061794398232956,0.009882152153375534
20260623,600011.SH,0.5843695798245611,0.46462910897442594,-0.034368,-0.076105,0.05883000000000001,1.5002100315101021,-0.008199669399260734
20260623,600188.SH,0.3967110168423138,0.41381538961250697,-0.088232,-0.261639,-0.054636000000000004,1.2953870732853685,-0.09146635232703844
20260623,300015.SZ,0.41348467328113914,0.4408051889219171,0.015886000000000004,0.032823000000000005,-0.08184500000000001,0.837179340126516,0.005950135027544179
20260623,600048.SH,0.46173047459784095,0.47710719439710364,-0.05227,-0.067273,-0.17328300000000002,0.8125541098157462,-0.002790004982452515
20260623,605499.SH,0.4005009261967595,0.42015500567040004,-0.097333,-0.15685200000000002,-0.214484,0.9810634671232207,-0.08883663025586239
20260623,600482.SH,0.42249394646825156,0.44441531997633626,0.07299,-0.03102600000000001,-0.04489600000000003,1.0730075997019521,0.03860460374362593
20260623,601868.SH,0.3892225862861121,0.4347007653568523,0.012007999999999991,-0.026981000000000012,-0.11053000000000002,0.93159190198685,-0.0016185815404195837
20260623,002422.SZ,0.43853587049636894,0.4283782335331394,0.022768999999999998,0.10000799999999999,0.08930499999999998,0.9564389339548316,0.01785067148784627
20260623,002311.SZ,0.38424695821399074,0.36531869306620507,-0.018229000000000006,-0.011857000000000003,-0.02969499999999999,1.077536696324053,0.006283840675549257
20260623,002648.SZ,0.46156133985479997,0.3434186159670265,0.08657700000000002,0.07078900000000002,0.07843,1.0465413186004502,0.11506012663152836
20260623,000625.SZ,0.42585003473995303,0.46054067666936976,-0.053035000000000006,-0.069098,-0.13762799999999997,1.4962543373439887,-0.010957459253790724
20260623,000166.SZ,0.3694700710162471,0.3626577288564351,0.006212999999999994,0.08147199999999999,0.038677,1.337968910554081,0.0017317135850566157
20260623,601377.SH,0.39753950360475254,0.3628727744213608,0.02131299999999999,0.07409400000000001,0.07467900000000001,1.2614469100457022,0.005655677496823564
20260623,601995.SH,0.45368897427057137,0.3675555481102516,0.052598,0.08310200000000001,0.045628999999999996,1.4362992384158197,0.012532147120690396
20260623,300418.SZ,0.40834607853755744,0.39207520478642455,0.072916,0.09019400000000001,-0.124195,1.0750568199611927,0.07734173802858627
20260623,601998.SH,0.39368743253154936,0.45527519417730344,-0.017376999999999997,0.00047600000000000767,0.0032429999999999994,1.4283854112442917,-0.007954814125543686
20260623,600438.SH,0.3942405111619863,0.4390667428283464,-0.091444,-0.037214,-0.22521400000000005,1.034461681647392,-0.02273240491354709
