Date,Open,High,Low,Close,Volume
20180102 00:00,126100,127700,126000,127200,31323053
20180103 00:00,127300,128000,126600,126600,37839101
20180104 00:00,127000,127300,126200,126600,27883804
20180105 00:00,126700,127100,126200,126900,31026744
20180108 00:00,126900,127100,126300,126800,31389887
20180109 00:00,126800,127400,126600,127000,26215432
20180110 00:00,127000,130900,126800,130200,90679990
20180111 00:00,129500,130400,128700,129400,37816412
20180112 00:00,129700,130000,129000,129100,24203419
20180115 00:00,128800,130800,128500,130200,61320680
20180116 00:00,129700,130600,127800,129000,74892652
20180117 00:00,129100,134200,128900,131000,127132813
20180118 00:00,131400,132500,130500,132400,111608076
20180119 00:00,133300,136100,131800,132400,171648871
20180122 00:00,129300,131500,127100,127700,272513801
20180123 00:00,127500,129200,126800,129000,217827457
20180124 00:00,129700,140000,128900,135700,379653629
20180125 00:00,135400,137600,133600,136500,176989631
20180126 00:00,136500,137200,133600,134100,218419685
20180129 00:00,134800,135300,133200,134600,153783104
20180130 00:00,134500,134900,130900,131100,107804018
20180131 00:00,130500,131900,129800,131700,117703264
20180201 00:00,131400,133300,129400,133000,173573331
20180202 00:00,131900,131900,130100,131400,71796780
20180205 00:00,130000,135400,129800,134900,150149657
20180206 00:00,132900,135000,132000,134800,244358992
20180207 00:00,135800,139000,132400,134500,200770115
20180208 00:00,133400,134000,129500,131000,109426872
20180209 00:00,128900,129800,122400,127800,149257356
20180212 00:00,126600,126800,124300,124900,64799197
20180213 00:00,125500,126800,125000,125100,54900214
20180214 00:00,125000,125500,123800,124600,32597811
20180222 00:00,126000,126800,125300,126300,42012285
20180223 00:00,126600,127800,125900,127200,38736515
20180226 00:00,127700,128400,126100,127300,48806055
20180227 00:00,127500,127600,126100,126900,48561087
20180228 00:00,126100,126600,124400,124600,39888938
20180301 00:00,124000,125000,123800,124700,34491031
20180302 00:00,124000,124600,123600,124100,23024132
20180305 00:00,124100,124800,123400,124200,29343464
20180306 00:00,124800,125100,123800,124900,27222668
20180307 00:00,125100,126000,124600,124900,38817575
20180308 00:00,125500,125500,124000,124700,22164132
20180309 00:00,124900,125100,124200,124800,23558287
20180312 00:00,125300,125400,124600,125000,25161821
20180313 00:00,125000,125800,124300,124900,25145000
20180314 00:00,124500,124500,123800,123900,22804603
20180315 00:00,123500,124100,123400,123900,17287774
20180316 00:00,123600,124000,123000,123000,26781399
20180319 00:00,123100,123300,122600,123100,16896048
20180320 00:00,122800,123900,122500,123200,20672283
20180321 00:00,123400,124000,122800,122900,23878465
20180322 00:00,123500,123500,122500,122500,22948484
20180323 00:00,120000,120600,116400,117100,57106391
20180326 00:00,117100,117500,115000,116100,36425054
20180327 00:00,117000,117700,115600,116200,27332809
20180328 00:00,115300,117500,115200,115700,22911282
20180329 00:00,115700,117100,114500,116200,33108805
20180330 00:00,116300,116900,116100,116500,23271965
20180402 00:00,116800,118200,116500,117100,27719599
20180403 00:00,116600,116700,115400,115600,18303514
20180404 00:00,116100,116500,115300,115300,19637509
20180409 00:00,115300,115900,114900,115000,16722481
20180410 00:00,115200,117900,115100,117700,28748298
20180411 00:00,117900,120200,117500,119100,31298519
20180412 00:00,119100,119600,117600,117800,18824289
20180413 00:00,118300,118900,116900,116900,14094853
20180416 00:00,118000,118000,115400,115500,23720095
20180417 00:00,115600,117000,115500,115500,25469983
20180418 00:00,117500,117900,116600,117300,26295275
20180419 00:00,118000,118900,117600,118000,16553270
20180420 00:00,117400,117900,115700,116100,18377407
20180423 00:00,115600,117500,115300,116000,18181610
20180424 00:00,115600,117800,115600,117800,23032861
20180425 00:00,117100,117700,116500,116600,16082634
20180426 00:00,117300,117800,115500,115700,18205794
20180427 00:00,115800,116700,115500,116100,23450783
20180502 00:00,113300,113300,109700,110300,69325684
20180503 00:00,109900,110100,108300,109200,34665572
20180504 00:00,109100,109400,108000,108300,22253089
20180507 00:00,108200,108900,107600,108400,27425378
20180508 00:00,108400,109700,108100,109500,28796453
20180509 00:00,109500,110000,108900,109300,18510621
20180510 00:00,109800,110000,109100,109500,16030500
20180511 00:00,110000,110100,109400,109500,22015135
20180514 00:00,109700,110500,109600,110000,23763310
20180515 00:00,110300,110500,108800,109900,23548459
20180516 00:00,109300,109600,108600,108700,23580345
20180517 00:00,108600,109100,108100,108300,18474690
20180518 00:00,108500,109000,108100,109000,21717105
20180521 00:00,109800,109800,109000,109400,23393724
20180522 00:00,109400,109500,108500,108800,16014501
20180523 00:00,108800,108900,107900,108000,21194469
20180524 00:00,108300,108400,107600,107900,15229580
20180525 00:00,108300,108300,106800,107100,19016226
20180528 00:00,107100,107900,106100,107600,18370343
20180529 00:00,107000,107400,106100,106400,16933980
20180530 00:00,105600,106000,103900,104400,32230788
20180531 00:00,104600,106900,104600,105500,45532670
20180601 00:00,106000,106900,105300,106800,18365527
20180604 00:00,107600,108300,107000,107500,16180325
20180605 00:00,107100,107500,106100,106600,18692609
20180606 00:00,106400,106400,105300,105500,14983603
20180607 00:00,105600,106600,105100,106200,23355633
20180608 00:00,105500,105700,103700,104200,27181997
20180611 00:00,103800,104300,102800,104200,18004293
20180612 00:00,104100,104100,103000,103500,16085667
20180613 00:00,103000,103300,101800,102100,19961576
20180614 00:00,101600,102600,101600,102200,17557528
20180615 00:00,102200,103400,101900,103000,19914990
20180619 00:00,102300,102400,98100,99200,42988471
20180620 00:00,99200,99800,98700,98900,18915740
20180621 00:00,98800,99800,97500,98300,23636961
20180622 00:00,98300,98300,96700,97600,25040001
20180625 00:00,97700,98200,95500,95600,24244380
20180626 00:00,96000,96000,93500,94800,24424095
20180627 00:00,94100,95300,93600,93700,24913770
20180628 00:00,93300,96100,93200,95000,30741337
20180629 00:00,95600,96000,94500,95600,19493546
20180702 00:00,95500,95500,92300,92900,22669089
20180703 00:00,92900,93800,92000,93500,24123551
20180704 00:00,93400,94200,92800,93100,14464777
20180705 00:00,92600,93500,92200,92600,16495438
20180706 00:00,93100,94300,91700,93700,22594443
20180709 00:00,93700,96300,93700,96000,22172565
20180710 00:00,96100,96500,95000,95700,12402837
20180711 00:00,93700,94400,93200,93800,15203933
20180712 00:00,94100,96100,93900,95700,19704837
20180713 00:00,95700,95800,94600,94900,15026339
20180716 00:00,95000,95400,93400,94100,14414119
20180717 00:00,94100,94800,93800,94400,13713495
20180718 00:00,95100,96400,94800,95100,18922700
20180719 00:00,96000,96200,95300,95600,18360482
20180720 00:00,95600,99500,94700,98700,33275650
20180723 00:00,99100,100300,97400,99600,31484434
20180724 00:00,99800,101400,99700,100200,36424560
20180725 00:00,101200,101200,99600,100200,15889970
20180726 00:00,100700,100800,99500,99600,15206330
20180727 00:00,99600,100400,99300,99900,12120067
20180730 00:00,99900,101600,99700,101300,20096364
20180731 00:00,101200,102000,100000,101700,18203008
20180801 00:00,102600,102700,99000,99100,20741884
20180802 00:00,99100,100300,96600,97900,24483871
20180803 00:00,97900,99800,97600,98300,16997939
20180806 00:00,99700,100300,98700,99100,17444492
20180807 00:00,99400,101200,99400,101100,21784661
20180808 00:00,101500,101500,100100,100500,13461992
20180809 00:00,100000,101800,99900,101400,17689853
20180810 00:00,101400,101400,100200,100700,13172633
20180813 00:00,100000,100600,99000,99800,17927668
20180814 00:00,99800,100700,99500,100600,15868585
20180815 00:00,100600,100600,99000,99000,14787033
20180816 00:00,98700,101200,98400,100600,24323652
20180817 00:00,101600,101600,99300,99800,15090455
20180820 00:00,101700,101700,100100,101500,26975300
20180821 00:00,101800,102000,100900,101200,19786535
20180822 00:00,101200,101400,100000,100900,11993541
20180823 00:00,101300,101400,99800,100700,15537812
20180824 00:00,100600,104300,100200,103000,32268837
20180827 00:00,103300,103500,102100,103300,23266645
20180828 00:00,103000,103800,102500,103000,14609685
20180829 00:00,102900,103200,102600,103200,10362000
20180830 00:00,103000,104100,101700,101700,18621890
20180831 00:00,101600,103600,101600,103300,37311724
20180903 00:00,102700,103000,101700,102400,14309539
20180904 00:00,102100,104000,101800,103700,16353060
20180905 00:00,103100,103700,101200,101200,22729232
20180906 00:00,101200,102300,101200,101400,10546916
20180907 00:00,101500,102500,101200,101900,8995716
20180910 00:00,101600,102300,101300,101800,11822813
20180911 00:00,102200,102700,99800,100200,19689042
20180912 00:00,99900,100700,99500,100400,16506103
20180913 00:00,101700,103000,101100,102900,29417198
20180914 00:00,103600,103600,102100,102600,16450780
20180917 00:00,102600,102800,101000,101500,10535343
20180918 00:00,101600,102600,100900,102600,16684789
20180919 00:00,102800,102900,102000,102400,18550643
20180920 00:00,102600,102800,101800,102200,16307051
20180921 00:00,102400,104900,101500,104900,37571431
20180925 00:00,103800,104700,103200,103500,15879199
20180926 00:00,103900,105600,103400,104100,31175799
20180927 00:00,104500,104800,103800,104800,24182714
20180928 00:00,104900,107500,104400,106200,37430602
20181008 00:00,103900,104800,101500,101600,41957276
20181009 00:00,100800,102400,100700,101500,23159026
20181010 00:00,101400,102800,101300,101700,18124701
20181011 00:00,100000,100500,97100,98000,39056785
20181012 00:00,99000,101000,98300,100300,25145127
20181015 00:00,100500,101600,99700,100300,13957844
20181016 00:00,100300,101900,99700,100500,15308344
20181017 00:00,101800,103100,101400,102900,26520895
20181018 00:00,103500,103500,101600,101900,22403988
20181019 00:00,102500,104300,100700,103800,40331386
20181022 00:00,103200,107000,103200,106200,47003409
20181023 00:00,106400,107000,104500,104500,38089035
20181024 00:00,105700,110500,105200,107400,59165552
20181025 00:00,106000,108900,105400,108400,36866593
20181026 00:00,108500,109800,107400,109200,27519309
20181029 00:00,110800,111200,107100,107900,35265959
20181030 00:00,109300,110500,108900,109500,33086049
20181031 00:00,109900,110300,108700,109800,21737114
20181101 00:00,110500,110900,108600,108900,23505322
20181102 00:00,111000,112500,109400,111800,47788920
20181105 00:00,111500,112500,110800,111400,17012759
20181106 00:00,111300,111500,110000,110300,18422477
20181107 00:00,110900,111000,108700,109000,20843864
20181108 00:00,110500,111000,109000,110600,19991683
20181109 00:00,109900,110300,107000,107500,25570050
20181112 00:00,107700,109500,107500,108000,27015827
20181113 00:00,106800,109000,106800,108200,20708729
20181114 00:00,108700,108700,106800,107000,17998183
20181115 00:00,107200,108100,106500,107700,16580059
20181116 00:00,107700,108500,107100,107600,21394417
20181119 00:00,108600,109000,107700,108800,21384793
20181120 00:00,108700,108900,106500,106900,21883780
20181121 00:00,106100,107200,106100,106600,16027458
20181122 00:00,107300,107300,105700,106400,14008305
20181123 00:00,106000,106600,105000,105000,14715010
20181126 00:00,106600,106600,104300,105000,14377396
20181127 00:00,105000,106100,104500,104900,15084666
20181128 00:00,105600,106200,105000,105800,18339621
20181129 00:00,106400,107500,105400,106300,20685685
20181130 00:00,106500,107500,106200,107100,28572651
20181203 00:00,109900,110500,108400,110200,43049070
20181204 00:00,110000,110800,109700,110800,20811293
20181205 00:00,109900,111000,109600,110000,25491217
20181206 00:00,108200,109300,108200,109000,23597997
20181207 00:00,109400,110300,108800,108900,10580550
20181210 00:00,107700,109000,107700,108300,15927563
20181211 00:00,108400,109000,106900,107200,17234222
20181212 00:00,108900,108900,107000,107300,12448791
20181213 00:00,107600,108600,107300,108000,19792340
20181214 00:00,107400,108000,105900,106200,24163831
20181217 00:00,106500,107800,106200,107800,19746228
20181218 00:00,106800,108200,105400,105700,19451677
20181219 00:00,105900,106500,105400,105400,13603633
20181220 00:00,105300,105900,101100,102500,30069914
20181221 00:00,102300,102400,100000,100700,20885862
20181224 00:00,99800,100400,98600,99100,22779882
20181225 00:00,97700,98600,96000,97900,34810397
20181226 00:00,98100,98800,96400,96700,20569202
20181227 00:00,97700,98000,96600,96600,27347564
20181228 00:00,97200,99500,97100,98000,27404028
20190102 00:00,97400,97900,95800,97000,23762822
20190103 00:00,97000,98200,96600,98100,18654262
20190104 00:00,97300,100000,97000,99600,27172844
20190107 00:00,100900,100900,99200,99800,23597376
20190108 00:00,100300,100300,99100,99600,15104933
20190109 00:00,100600,101600,99800,99900,23163720
20190110 00:00,99400,100200,99200,99600,15923566
20190111 00:00,100300,101500,99600,100500,19069069
20190114 00:00,100300,101000,100100,100600,20352840
20190115 00:00,101000,101500,100500,101100,15632125
20190116 00:00,101000,101500,100700,101300,12988340
20190117 00:00,101700,102800,100700,101700,22766048
20190118 00:00,102900,104400,102200,104300,29087141
20190121 00:00,103600,104600,103000,103500,18947789
20190122 00:00,103800,103800,102300,102500,16250557
20190123 00:00,102900,103400,102500,102700,16520327
20190124 00:00,103400,103900,102700,103800,15006699
20190125 00:00,104500,105600,103800,105000,19696587
20190128 00:00,105300,106600,103900,104200,21769073
20190129 00:00,103900,106300,103800,105800,23768004
20190130 00:00,105900,106400,104700,105000,16054256
20190131 00:00,105900,107300,105100,107300,25131034
20190201 00:00,108200,108200,106200,107700,19119343
20190211 00:00,106200,107300,106200,107000,20216568
20190212 00:00,107100,107300,106300,107200,16769601
20190213 00:00,107400,109300,106800,108600,30248695
20190214 00:00,108500,109100,108000,108200,19815286
20190215 00:00,107800,108500,106600,106600,17758789
20190218 00:00,107500,108700,107000,108400,20102219
20190219 00:00,108500,109600,107800,108000,25952745
20190220 00:00,109200,109200,108100,108300,22286311
20190221 00:00,108300,109300,107500,107900,25402390
20190222 00:00,107600,110100,107600,110100,25907438
20190225 00:00,110300,119500,110300,119200,93712264
20190226 00:00,119100,121500,116000,116500,83643265
20190227 00:00,117100,120700,116700,118300,71201603
20190228 00:00,118300,119200,116800,117400,39393414
20190301 00:00,118100,120600,116000,120200,63254621
20190304 00:00,121200,123800,119500,120200,85024777
20190305 00:00,120100,120400,118700,119800,54564202
20190306 00:00,119900,121500,118600,120200,53693164
20190307 00:00,120300,120400,118700,118800,52618824
20190308 00:00,117200,117200,113600,115000,52670531
20190311 00:00,114400,115900,113600,114700,39922020
20190312 00:00,115900,116900,114000,114400,52211807
20190313 00:00,114100,115600,113000,114400,41373014
20190314 00:00,114600,115800,114300,114600,34337899
20190315 00:00,114700,116000,114300,114300,33769320
20190318 00:00,114500,116000,113700,115900,43879562
20190319 00:00,116300,116700,115100,115500,27500231
20190320 00:00,115200,116400,114900,115500,27325424
20190321 00:00,115600,115900,114400,114600,35037035
20190322 00:00,114900,115100,113100,113900,35436446
20190325 00:00,112800,112900,110100,110300,57716577
20190326 00:00,111100,111400,110300,110900,30795722
20190327 00:00,111100,112400,110400,110800,42124489
20190328 00:00,110300,110500,109000,110300,29296120
20190329 00:00,109800,113000,109800,112800,60526266
20190401 00:00,113600,115200,112900,114400,70637405
20190402 00:00,115000,115200,114100,114400,46714710
20190403 00:00,113700,115400,113400,115000,50271029
20190404 00:00,115500,117100,115400,117100,75232527
20190408 00:00,117900,119600,116500,117200,77870373
20190409 00:00,117200,117500,114900,115400,56895992
20190410 00:00,115000,115600,114200,114800,41027539
20190411 00:00,114700,115900,113500,114700,50172794
20190412 00:00,114700,115600,114300,114900,26273690
20190415 00:00,116700,117700,114600,114700,70509167
