Date,Open,High,Low,Close,Volume
20241031 00:00,2469900,2505000,2440000,2459800,25500279
20241101 00:00,2465300,2498200,2451800,2462000,25915829
20241104 00:00,2440000,2543000,2440000,2512000,24247222
20241105 00:00,2505800,2628200,2491300,2613900,48482094
20241106 00:00,2589900,2695000,2535000,2565000,45239310
20241107 00:00,2580000,2628000,2538800,2628000,33571027
20241108 00:00,2696600,2720000,2571000,2575000,40294127
20241111 00:00,2523500,2689900,2510100,2675000,49153907
20241112 00:00,2782800,2852000,2709800,2730200,74403008
20241113 00:00,2690000,2882000,2667700,2820000,55773688
20241114 00:00,2830000,2849900,2746600,2750000,42657210
20241115 00:00,2695000,2750000,2655600,2655600,35198317
20241118 00:00,2655600,2709500,2610000,2629200,30650010
20241119 00:00,2620200,2720000,2580000,2687200,34812887
20241120 00:00,2669500,2699000,2646000,2675500,22708778
20241121 00:00,2656600,2714300,2636600,2682600,20550827
20241122 00:00,2679300,2690000,2588800,2591000,22555101
20241125 00:00,2630600,2665600,2611800,2641000,26239071
20241126 00:00,2615700,2639700,2556600,2567200,27360405
20241127 00:00,2547000,2609000,2514700,2599000,27400665
20241128 00:00,2592000,2595300,2535000,2547000,22355598
20241129 00:00,2512300,2679900,2512300,2612400,31366272
20241202 00:00,2586400,2635500,2572100,2621900,20647547
20241203 00:00,2610000,2629900,2590000,2618400,17310789
20241204 00:00,2600000,2620000,2575000,2589700,16181395
20241205 00:00,2579900,2589500,2550100,2560000,16021580
20241206 00:00,2560000,2699000,2550000,2665500,33038136
20241209 00:00,2669900,2696600,2644100,2680500,22456090
20241210 00:00,2812800,2815000,2693300,2705700,32904436
20241211 00:00,2739600,2795000,2665200,2671000,19400821
20241212 00:00,2659000,2753800,2652000,2737100,22329514
20241213 00:00,2698800,2720000,2660000,2670300,28316441
20241216 00:00,2662200,2695000,2640500,2672000,16257508
20241217 00:00,2670000,2780000,2665400,2738000,28214610
20241218 00:00,2743100,2747300,2703100,2714100,15085329
20241219 00:00,2692600,2723500,2666200,2697900,15346018
20241220 00:00,2697900,2708000,2603200,2627100,27740098
20241223 00:00,2627100,2688800,2627100,2635000,20639383
20241224 00:00,2630000,2682500,2630000,2682300,19615352
20241225 00:00,2689100,2709100,2662600,2679700,11413810
20241226 00:00,2672000,2672000,2610000,2612500,22443762
20241227 00:00,2605700,2634200,2550000,2620000,24351918
20241230 00:00,2608800,2675000,2605100,2665800,22631352
20241231 00:00,2650900,2705000,2650900,2660000,24933952
20250102 00:00,2662500,2663000,2570000,2587800,23354576
20250103 00:00,2587800,2630000,2572100,2576300,18523758
20250106 00:00,2580000,2600000,2530000,2567500,17289077
20250107 00:00,2430000,2520000,2410800,2494500,40103599
20250108 00:00,2459900,2483100,2433200,2453400,27185752
20250109 00:00,2413500,2502500,2411600,2473300,16932878
20250110 00:00,2465000,2499500,2446800,2460000,14729433
20250113 00:00,2435000,2500000,2420000,2469100,18092226
20250114 00:00,2477100,2570000,2452100,2562000,20246734
20250115 00:00,2562000,2564000,2496700,2508700,15062665
20250116 00:00,2520000,2546000,2482600,2499300,16188378
20250117 00:00,2485000,2535000,2480800,2515000,11106600
20250120 00:00,2565000,2676100,2563100,2655200,34283497
20250121 00:00,2685000,2687600,2632200,2641800,13893306
20250122 00:00,2620000,2649000,2542100,2580000,25040737
20250123 00:00,2598500,2625000,2569800,2575000,16553688
20250124 00:00,2560100,2647800,2560100,2606200,22439796
20250127 00:00,2606300,2629700,2570000,2570000,17102637
20250205 00:00,2600000,2620000,2510500,2521200,24048140
20250206 00:00,2510000,2534900,2492000,2531000,24896101
20250207 00:00,2570000,2625600,2516200,2612800,34441254
20250210 00:00,2612800,2614700,2551800,2584500,22926710
20250211 00:00,2604400,2605000,2510600,2518000,24791980
20250212 00:00,2500100,2560000,2470800,2553000,27382214
20250213 00:00,2559900,2639900,2551000,2613900,37534967
20250214 00:00,2615300,2730000,2615300,2697100,38780030
20250217 00:00,2749000,2749000,2660200,2694000,24182960
20250218 00:00,2729600,2755000,2690000,2707700,23845755
20250219 00:00,2685700,2760000,2685500,2735500,20445539
20250220 00:00,2728000,2728000,2670000,2702000,19589001
20250221 00:00,2685800,2768800,2677800,2755500,30951906
20250224 00:00,2730100,2747000,2681600,2715000,27753762
20250225 00:00,2674800,2740000,2645100,2694800,23209375
20250226 00:00,2714500,2728800,2671800,2686200,21173074
20250227 00:00,2702700,2717000,2676700,2700000,23185110
20250228 00:00,2696000,2713100,2636100,2643000,22265458
20250303 00:00,2650000,2793000,2622400,2735300,38736403
20250304 00:00,2700000,2710000,2627300,2630000,26836542
20250305 00:00,2630000,2638900,2585000,2609900,20869610
20250306 00:00,2622500,2655300,2610000,2643100,25027321
20250307 00:00,2629600,2635800,2586800,2607600,22287108
20250310 00:00,2618000,2618600,2536100,2565000,28675074
20250311 00:00,2530700,2555000,2530500,2552000,17135077
20250312 00:00,2560100,2566200,2514900,2545000,19914690
20250313 00:00,2540000,2592000,2530000,2532200,16885150
20250314 00:00,2530000,2648500,2526500,2620000,35108935
20250317 00:00,2631000,2654700,2557400,2560000,33515486
20250318 00:00,2580000,2607800,2555000,2570000,22576732
20250319 00:00,2572000,2669700,2567800,2653900,36954120
20250320 00:00,2653900,2665000,2610200,2621500,14424653
20250321 00:00,2626800,2645300,2556700,2560000,19432006
20250324 00:00,2577000,2589800,2562800,2581600,16730217
20250325 00:00,2577100,2600000,2552900,2594800,12785778
20250326 00:00,2594000,2627000,2567000,2569200,12904626
20250327 00:00,2561900,2628000,2542500,2588800,14179206
20250328 00:00,2561100,2588800,2558000,2568000,11242068
20250331 00:00,2560600,2579800,2521200,2529400,19463355
20250401 00:00,2529400,2545000,2485800,2490600,19416208
20250402 00:00,2502000,2524600,2475600,2491400,13732112
20250403 00:00,2450000,2477000,2425500,2430800,23281639
20250407 00:00,2260900,2300000,2091100,2152200,72364582
20250408 00:00,2199500,2250000,2164000,2190500,47659421
20250409 00:00,2129200,2187500,2100900,2113900,53602339
20250410 00:00,2210000,2227900,2154600,2179800,37274119
20250411 00:00,2160000,2255500,2147000,2240000,30299115
20250414 00:00,2271500,2280000,2226800,2240000,20696504
20250415 00:00,2260000,2304500,2251200,2281500,26686542
20250416 00:00,2270000,2271800,2215500,2248900,21655096
20250417 00:00,2230000,2273300,2222200,2260000,15737659
20250418 00:00,2252100,2265000,2236600,2254600,11512794
20250421 00:00,2254600,2350000,2241800,2313600,22008191
20250422 00:00,2300000,2311600,2272000,2306900,16935423
20250423 00:00,2350000,2387500,2330000,2333500,19197980
20250424 00:00,2345000,2386600,2322500,2368700,18155439
20250425 00:00,2372000,2379200,2350900,2366000,12761989
20250428 00:00,2382500,2382600,2332000,2348500,14312432
20250429 00:00,2340000,2348000,2307200,2320300,16742435
20250430 00:00,2330500,2343800,2315000,2315000,15632835
20250506 00:00,2339100,2363000,2312000,2316300,19687679
20250507 00:00,2364500,2408800,2360800,2386100,31280985
20250508 00:00,2394900,2486800,2379800,2445700,31285640
20250509 00:00,2460700,2497700,2446500,2482700,23693317
20250512 00:00,2550000,2579900,2530000,2570000,30231506
20250513 00:00,2620000,2620000,2550200,2587700,20480591
20250514 00:00,2587700,2644600,2560100,2626000,23146307
20250515 00:00,2626200,2628700,2596000,2601800,14111893
20250516 00:00,2591400,2617300,2577300,2593600,18900058
20250519 00:00,2605000,2605400,2572700,2600000,16974017
20250520 00:00,2644400,2655000,2552000,2630000,34642364
20250521 00:00,2669900,2799900,2658000,2740800,56524517
20250522 00:00,2778000,2779400,2682700,2703700,27608118
20250523 00:00,2710100,2740000,2669500,2669900,23000352
20250526 00:00,2650000,2663800,2529000,2559000,33012215
20250527 00:00,2558900,2572100,2523900,2539900,17667995
20250528 00:00,2556100,2582700,2533200,2536000,15456265
20250529 00:00,2530000,2539800,2490000,2518500,21788285
20250530 00:00,2509000,2526500,2474700,2500000,20433747
20250603 00:00,2520000,2539000,2504400,2511500,15841166
20250604 00:00,2525000,2536000,2507000,2510500,13040195
20250605 00:00,2513600,2524400,2482700,2515000,13525851
20250606 00:00,2520000,2533300,2485000,2488800,16551474
20250609 00:00,2488800,2508800,2455000,2455800,18549757
20250610 00:00,2450000,2468600,2422200,2431400,13932459
20250611 00:00,2460900,2524400,2448000,2505000,27993404
20250612 00:00,2520000,2525000,2487700,2498100,17569617
20250613 00:00,2481000,2504100,2463700,2482000,17403245
20250616 00:00,2480000,2487000,2458000,2466600,12217571
20250617 00:00,2469600,2484300,2452200,2462600,9765024
20250618 00:00,2469800,2495800,2455700,2455700,10460561
20250619 00:00,2453000,2461600,2416000,2421000,14798456
20250620 00:00,2410600,2431200,2395000,2402600,13688340
20250623 00:00,2393000,2406000,2380300,2396100,12709927
20250624 00:00,2405800,2480800,2405800,2459200,23501081
20250625 00:00,2465000,2558800,2460000,2549000,31537723
20250626 00:00,2558800,2562900,2523600,2527900,19914530
20250627 00:00,2565000,2574500,2501100,2509900,23620067
20250630 00:00,2515000,2535000,2497000,2522200,17623370
20250701 00:00,2525000,2527400,2498800,2515000,9532258
20250702 00:00,2515000,2520100,2491900,2504500,11571374
20250703 00:00,2514700,2632100,2505900,2625900,33803747
20250704 00:00,2650100,2699800,2609800,2658000,27206013
20250707 00:00,2658000,2688800,2588800,2608900,17466498
20250708 00:00,2607000,2659000,2598200,2633100,15592292
20250709 00:00,2622000,2744600,2621000,2708000,29388371
20250710 00:00,2749900,2749900,2685000,2720000,24239349
20250711 00:00,2715000,2740000,2701000,2715000,21328153
20250714 00:00,2710000,2713200,2661000,2685000,14978884
20250715 00:00,2685000,2725000,2660000,2677500,16952649
20250716 00:00,2685000,2687000,2630400,2644000,15626479
20250717 00:00,2653700,2677500,2643600,2655000,14511017
20250718 00:00,2687000,2724500,2658000,2712000,22186558
20250721 00:00,2770000,2820000,2735500,2796600,32486275
20250722 00:00,2800000,2900000,2791800,2866600,33309029
20250723 00:00,2881600,2907500,2865900,2870200,20018974
20250724 00:00,2890000,2892000,2829100,2852000,22389114
20250725 00:00,2852000,2852000,2817500,2828000,13432601
20250728 00:00,2830200,2890900,2813000,2863000,23897336
20250729 00:00,2867000,2920000,2866800,2918200,23394555
20250730 00:00,2922000,2922000,2763600,2770900,41594301
20250731 00:00,2808000,2819800,2646200,2646200,44710355
20250801 00:00,2648000,2666000,2627500,2630700,25250002
20250804 00:00,2630000,2680000,2617000,2664800,23768168
20250805 00:00,2675000,2690000,2635000,2657000,21976040
20250806 00:00,2652200,2669000,2632300,2650000,15323311
20250807 00:00,2650000,2664900,2622000,2630500,16548104
20250808 00:00,2640000,2661600,2620100,2634800,17428216
20250811 00:00,2634800,2661500,2625000,2636600,21330876
20250812 00:00,2635000,2651800,2577200,2632500,22240739
20250813 00:00,2647700,2750000,2645100,2736000,39466769
20250814 00:00,2768900,2820000,2744800,2798900,37170757
20250815 00:00,2783800,2823000,2761000,2806700,24109169
20250818 00:00,2806700,2854800,2780200,2830000,28528793
20250819 00:00,2830000,2840000,2762200,2778000,24428585
20250820 00:00,2775000,2799900,2720500,2792000,23353492
20250821 00:00,2792700,2818000,2780000,2790000,18269814
20250822 00:00,2789300,2893500,2786000,2871800,26421851
20250825 00:00,2900000,2938800,2867800,2902800,31229720
20250826 00:00,2870200,2909900,2855800,2895000,23024462
20250827 00:00,2890000,2895400,2781900,2783000,38258429
20250828 00:00,2760600,2789900,2727200,2774100,30466401
20250829 00:00,2783100,3166600,2779500,3061800,78013892
20250901 00:00,3065000,3069000,2993000,3040000,42996421
20250902 00:00,3040300,3111000,2990300,3028700,37116889
20250903 00:00,3035000,3116500,3030300,3090000,50897473
20250904 00:00,3134700,3233300,3006300,3040300,65754754
20250905 00:00,2999000,3251100,2998200,3251100,70819779
20250908 00:00,3340000,3376500,3235000,3253700,58834578
20250909 00:00,3228000,3345800,3171600,3200000,43402397
20250910 00:00,3179900,3220000,3130000,3160400,36752683
20250911 00:00,3155500,3229800,3090400,3225500,38034460
20250912 00:00,3259000,3299000,3222000,3250000,33871316
20250915 00:00,3460100,3715200,3440200,3547000,71841023
20250916 00:00,3561100,3590000,3485000,3534200,37744465
20250917 00:00,3568000,3818800,3540000,3771000,54377100
20250918 00:00,3745900,3800000,3608000,3668900,51889690
20250919 00:00,3650000,3757100,3617200,3684900,33914886
20250922 00:00,3705000,3727200,3627800,3700500,28527763
20250923 00:00,3680000,3769600,3600000,3681500,34849315
20250924 00:00,3710000,3800000,3660600,3799300,38314548
20250925 00:00,3766000,4025900,3764700,3928500,46639338
20250926 00:00,3920200,3999900,3800000,3804000,36263326
20250929 00:00,3863400,3998900,3860100,3973700,38964745
20250930 00:00,3960000,4088800,3960000,4020000,33031310
20251009 00:00,3999800,4243600,3997400,4098900,41208823
20251010 00:00,4010000,4038000,3790100,3819500,53311798
20251013 00:00,3628600,3846000,3628600,3745000,47150998
20251014 00:00,3810000,3858000,3557700,3580000,49639939
20251015 00:00,3585000,3697100,3547600,3693000,36993355
20251016 00:00,3675000,3739000,3645000,3685000,27629467
20251017 00:00,3675000,3750000,3569900,3581400,31905761
20251020 00:00,3650000,3688900,3595300,3665000,28432420
20251021 00:00,3730000,3813500,3631000,3759000,44632870
20251022 00:00,3759000,3788800,3682000,3728600,21945879
20251023 00:00,3738000,3788000,3690000,3764500,23998098
20251024 00:00,3799700,3878000,3780000,3857700,32041578
20251027 00:00,3930000,3930000,3765700,3861800,40451018
20251028 00:00,3861600,3938000,3830200,3864800,28708295
20251029 00:00,3860000,4000400,3847000,4000000,34474046
20251030 00:00,4059800,4090800,3968300,3982900,34306088
20251031 00:00,3980000,4068000,3882000,3887700,34048350
20251103 00:00,3870000,3919100,3757700,3868600,26368177
20251104 00:00,3830600,3865000,3740000,3789500,23939074
20251105 00:00,3728500,3930000,3720000,3887000,31142532
20251106 00:00,3900000,3994900,3887000,3946800,23447477
20251107 00:00,3935000,3975100,3888800,3953700,16554892
20251110 00:00,3984000,4003100,3833200,3845100,23895991
20251111 00:00,3860000,3947700,3845000,3856000,19303175
20251112 00:00,3907800,3929900,3839800,3863800,21299825
20251113 00:00,3850500,4213000,3850500,4156000,56265449
20251114 00:00,4070000,4146000,4038800,4041200,24172120
20251117 00:00,3880000,3924000,3825000,3907800,47685503
20251118 00:00,3890000,3986300,3810000,3850000,39565814
20251119 00:00,3855000,3984400,3849600,3911000,29266686
20251120 00:00,3949000,3950000,3770100,3793900,33674285
20251121 00:00,3750000,3830000,3700000,3700000,31631335
20251124 00:00,3738000,3749000,3671800,3705500,22845819
20251125 00:00,3750000,3796600,3705900,3723600,20633246
20251126 00:00,3755000,3755000,3700700,3728200,18910660
20251127 00:00,3730000,3788800,3700000,3712000,22200259
20251128 00:00,3705000,3754800,3661600,3732000,20340263
20251201 00:00,3747600,3829700,3740300,3829700,26751013
20251202 00:00,3835000,3849800,3774000,3800800,16348461
20251203 00:00,3800900,3833700,3750000,3760800,13991135
20251204 00:00,3791900,3836000,3751500,3833500,19165809
20251205 00:00,3872000,3893100,3820000,3890900,23291559
20251208 00:00,3904300,3953800,3855000,3925000,21659758
20251209 00:00,3915000,3922600,3860000,3875900,18691773
20251210 00:00,3850500,3880000,3772600,3823800,19433405
20251211 00:00,3849000,3988600,3833800,3889900,28215378
20251212 00:00,3920000,3933900,3855000,3918000,24002022
20251215 00:00,3915000,3949700,3852100,3855000,18274993
20251216 00:00,3860000,3890800,3780300,3784100,19121676
20251217 00:00,3764500,3845000,3750600,3834200,22257408
20251218 00:00,3795700,3809500,3700100,3720000,29639283
20251219 00:00,3740800,3776800,3708000,3740000,17559945
20251222 00:00,3760000,3779900,3681000,3718400,25493538
20251223 00:00,3720000,3805000,3716000,3781000,23604086
20251224 00:00,3780800,3780800,3720000,3756000,21088387
20251225 00:00,3742100,3742100,3691200,3730100,20343144
20251226 00:00,3729600,3780000,3701000,3744300,25723689
20251229 00:00,3740000,3744300,3680000,3693100,24124072
20251230 00:00,3671000,3710000,3665600,3692000,19030821
20251231 00:00,3697900,3720000,3671500,3672600,16026597
