DATE,PCREDIT8
2011-06-02,4.8902
2011-06-03,4.8835
2011-06-07,4.8832
2011-06-08,4.8898
2011-06-09,4.9043
2011-06-10,4.9152
2011-06-13,4.9206
2011-06-14,4.9338
2011-06-15,4.9569
2011-06-16,4.9771
2011-06-17,4.9913
2011-06-20,5.0259
2011-06-21,5.0406
2011-06-22,5.0575
2011-06-23,5.0813
2011-06-24,5.1024
2011-06-27,5.1071
2011-06-28,5.1220
2011-06-29,5.1309
2011-06-30,5.1367
2011-07-01,5.1405
2011-07-04,5.1485
2011-07-05,5.1496
2011-07-06,5.1466
2011-07-07,5.1923
2011-07-08,5.1978
2011-07-11,5.2027
2011-07-12,5.2016
2011-07-13,5.2020
2011-07-14,5.2041
2011-07-15,5.2061
2011-07-18,5.2065
2011-07-19,5.2068
2011-07-20,5.2093
2011-07-21,5.2125
2011-07-22,5.2197
2011-07-25,5.2239
2011-07-26,5.2293
2011-07-27,5.2296
2011-07-28,5.2297
2011-07-29,5.2285
2011-08-01,5.2273
2011-08-02,5.2300
2011-08-03,5.2285
2011-08-04,5.2257
2011-08-05,5.2260
2011-08-08,5.2237
2011-08-09,5.2249
2011-08-10,5.2269
2011-08-11,5.2256
2011-08-12,5.2252
2011-08-15,5.2226
2011-08-16,5.2181
2011-08-17,5.2214
2011-08-18,5.2247
2011-08-19,5.2255
2011-08-22,5.2262
2011-08-23,5.2271
2011-08-24,5.2288
2011-08-25,5.2279
2011-08-26,5.2268
2011-08-29,5.2343
2011-08-30,5.2373
2011-08-31,5.2407
2011-09-01,5.2439
2011-09-02,5.2485
2011-09-05,5.2494
2011-09-06,5.2508
2011-09-07,5.2544
2011-09-08,5.2555
2011-09-09,5.2552
2011-09-13,5.2543
2011-09-14,5.2543
2011-09-15,5.2553
2011-09-16,5.2558
2011-09-19,5.2552
2011-09-20,5.2551
2011-09-21,5.2529
2011-09-22,5.2543
2011-09-23,5.2537
2011-09-26,5.2540
2011-09-27,5.2541
2011-09-28,5.2543
2011-09-29,5.2543
2011-09-30,5.2534
2011-10-08,5.2531
2011-10-09,5.2522
2011-10-10,5.2521
2011-10-11,5.2512
2011-10-12,5.2528
2011-10-13,5.2539
2011-10-14,5.2558
2011-10-17,5.2562
2011-10-18,5.2537
2011-10-19,5.2538
2011-10-20,5.2516
2011-10-21,5.2547
2011-10-24,5.2536
2011-10-25,5.2536
2011-10-26,5.2534
2011-10-27,5.2474
2011-10-28,5.2499
2011-10-31,5.2533
2011-11-01,5.2501
2011-11-02,5.2543
2011-11-03,5.2545
2011-11-04,5.2546
2011-11-07,5.2552
2011-11-08,5.2559
2011-11-09,5.2528
2011-11-10,5.2526
2011-11-11,5.2509
2011-11-14,5.2539
2011-11-15,5.2517
2011-11-16,5.2508
2011-11-17,5.2515
2011-11-18,5.2520
2011-11-21,5.2512
2011-11-22,5.2524
2011-11-23,5.2500
2011-11-24,5.2498
2011-11-25,5.2485
2011-11-28,5.2482
2011-11-29,5.2518
2011-11-30,5.2517
2011-12-01,5.2444
2011-12-02,5.2395
2011-12-05,5.2368
2011-12-06,5.2375
2011-12-07,5.2356
2011-12-08,5.2374
2011-12-09,5.2371
2011-12-12,5.2375
2011-12-13,5.2370
2011-12-14,5.2356
2011-12-15,5.2366
2011-12-16,5.2361
2011-12-19,5.2363
2011-12-20,5.2357
2011-12-21,5.2362
2011-12-22,5.2362
2011-12-23,5.2341
2011-12-26,5.2337
2011-12-27,5.2345
2011-12-28,5.2343
2011-12-29,5.2373
2011-12-30,5.2378
2011-12-31,5.2373
2012-01-04,5.2364
2012-01-05,5.2376
2012-01-06,5.2393
2012-01-09,5.2375
2012-01-10,5.2373
2012-01-11,5.2373
2012-01-12,5.2377
2012-01-13,5.2380
2012-01-16,5.2381
2012-01-17,5.2369
2012-01-18,5.2377
2012-01-19,5.2368
2012-01-20,5.2367
2012-01-21,5.2392
2012-01-29,5.2386
2012-01-30,5.2369
2012-01-31,5.2367
2012-02-01,5.2374
2012-02-02,5.2367
2012-02-03,5.2366
2012-02-06,5.2370
2012-02-07,5.2367
2012-02-08,5.2344
2012-02-09,5.2323
2012-02-10,5.2316
2012-02-13,5.2317
2012-02-14,5.2317
2012-02-15,5.2317
2012-02-16,5.2325
2012-02-17,5.2331
2012-02-20,5.2289
2012-02-21,5.2295
2012-02-22,5.2294
2012-02-23,5.2293
2012-02-24,5.2286
2012-02-27,5.2274
2012-02-28,5.2244
2012-02-29,5.2229
2012-03-01,5.2210
2012-03-02,5.2203
2012-03-05,5.2198
2012-03-06,5.2138
2012-03-07,5.2110
2012-03-08,5.2086
2012-03-09,5.2044
2012-03-12,5.2015
2012-03-13,5.2011
2012-03-14,5.2002
2012-03-15,5.2005
2012-03-16,5.1965
2012-03-19,5.1926
2012-03-20,5.1884
2012-03-21,5.1859
2012-03-22,5.1867
2012-03-23,5.1855
2012-03-26,5.1798
2012-03-27,5.1767
2012-03-28,5.1739
2012-03-29,5.1668
2012-03-30,5.1585
2012-03-31,5.1524
2012-04-01,5.1503
2012-04-05,5.1481
2012-04-06,5.1463
2012-04-09,5.1450
2012-04-10,5.1437
2012-04-11,5.1416
2012-04-12,5.1397
2012-04-13,5.1378
2012-04-16,5.1367
2012-04-17,5.1351
2012-04-18,5.1336
2012-04-19,5.1326
2012-04-20,5.1311
2012-04-23,5.1278
2012-04-24,5.1244
2012-04-25,5.1216
2012-04-26,5.1191
2012-04-27,5.1160
2012-04-28,5.1114
2012-05-02,5.1095
2012-05-03,5.1073
2012-05-04,5.1038
2012-05-07,5.1025
2012-05-08,5.1013
2012-05-09,5.1000
2012-05-10,5.0992
2012-05-11,5.0966
2012-05-14,5.0792
2012-05-15,5.0563
2012-05-16,5.0491
2012-05-17,5.0339
2012-05-18,5.0236
2012-05-21,5.0156
2012-05-22,5.0100
2012-05-23,5.0013
2012-05-24,4.9898
2012-05-25,4.9765
2012-05-28,4.9669
2012-05-29,4.9546
2012-05-30,4.9458
2012-05-31,4.9317
2012-06-01,4.9262
2012-06-04,4.9241
2012-06-05,4.9183
2012-06-06,4.9141
2012-06-07,4.9115
2012-06-08,4.8669
2012-06-11,4.8501
2012-06-12,4.8402
2012-06-13,4.8296
2012-06-14,4.8186
2012-06-15,4.8055
2012-06-18,4.7953
2012-06-19,4.7851
2012-06-20,4.7788
2012-06-21,4.7740
2012-06-25,4.7808
2012-06-26,4.7755
2012-06-27,4.7659
2012-06-28,4.7507
2012-06-29,4.7454
2012-07-02,4.7426
2012-07-03,4.7357
2012-07-04,4.7289
2012-07-05,4.7181
2012-07-06,4.6876
2012-07-09,4.6735
2012-07-10,4.6442
2012-07-11,4.6177
2012-07-12,4.5965
2012-07-13,4.5721
2012-07-16,4.5606
2012-07-17,4.5507
2012-07-18,4.5435
2012-07-19,4.5388
2012-07-20,4.5278
2012-07-23,4.5214
2012-07-24,4.5168
2012-07-25,4.5136
2012-07-26,4.5086
2012-07-27,4.5037
2012-07-30,4.4948
2012-07-31,4.4904
2012-08-01,4.4896
2012-08-02,4.4800
2012-08-03,4.4717
2012-08-06,4.4646
2012-08-07,4.4581
2012-08-08,4.4519
2012-08-09,4.4494
2012-08-10,4.4452
2012-08-13,4.4421
2012-08-14,4.4404
2012-08-15,4.4403
2012-08-16,4.4403
2012-08-17,4.4421
2012-08-20,4.4438
2012-08-21,4.4440
2012-08-22,4.4419
2012-08-23,4.4412
2012-08-24,4.4399
2012-08-27,4.4380
2012-08-28,4.4338
2012-08-29,4.4326
2012-08-30,4.4324
2012-08-31,4.4250
2012-09-03,4.4247
2012-09-04,4.4175
2012-09-05,4.4144
2012-09-06,4.4090
2012-09-07,4.4077
2012-09-10,4.4050
2012-09-11,4.4057
2012-09-12,4.4043
2012-09-13,4.4042
2012-09-14,4.4024
2012-09-17,4.4014
2012-09-18,4.4010
2012-09-19,4.4010
2012-09-20,4.4010
2012-09-21,4.4008
2012-09-24,4.4006
2012-09-25,4.4006
2012-09-26,4.4005
2012-09-27,4.4003
2012-09-28,4.4000
2012-09-29,4.4000
2012-10-08,4.4004
2012-10-09,4.4002
2012-10-10,4.4002
2012-10-11,4.4002
2012-10-12,4.4001
2012-10-15,4.4001
2012-10-16,4.4001
2012-10-17,4.4001
2012-10-18,4.4001
2012-10-19,4.4001
2012-10-22,4.4001
2012-10-23,4.4001
2012-10-24,4.4001
2012-10-25,4.4000
2012-10-26,4.4000
2012-10-29,4.4000
2012-10-30,4.4000
2012-10-31,4.4000
2012-11-01,4.4000
2012-11-02,4.4000
2012-11-05,4.4000
2012-11-06,4.4000
2012-11-07,4.4000
2012-11-08,4.4000
2012-11-09,4.4000
2012-11-12,4.4000
2012-11-13,4.4000
2012-11-14,4.4000
2012-11-15,4.4000
2012-11-16,4.4000
2012-11-19,4.4000
2012-11-20,4.4000
2012-11-21,4.4000
2012-11-22,4.4000
2012-11-23,4.4000
2012-11-26,4.4000
2012-11-27,4.4000
2012-11-28,4.4000
2012-11-29,4.4000
2012-11-30,4.4000
2012-12-03,4.4000
2012-12-04,4.4000
2012-12-05,4.4000
2012-12-06,4.4000
2012-12-07,4.4000
2012-12-10,4.4000
2012-12-11,4.4000
2012-12-12,4.4000
2012-12-13,4.4000
2012-12-14,4.4001
2012-12-17,4.4002
2012-12-18,4.4002
2012-12-19,4.4002
2012-12-20,4.4003
2012-12-21,4.4003
2012-12-24,4.4004
2012-12-25,4.4005
2012-12-26,4.4005
2012-12-27,4.4003
2012-12-28,4.4002
2012-12-31,4.4002
2013-01-04,4.4004
2013-01-05,4.4004
2013-01-06,4.4004
2013-01-07,4.4004
2013-01-08,4.4004
2013-01-09,4.4002
2013-01-10,4.4004
2013-01-11,4.4002
2013-01-14,4.4003
2013-01-15,4.4002
2013-01-16,4.4003
2013-01-17,4.4003
2013-01-18,4.4001
2013-01-21,4.4000
2013-01-22,4.4000
2013-01-23,4.4000
2013-01-24,4.4000
2013-01-25,4.4000
2013-01-28,4.4000
2013-01-29,4.4000
2013-01-30,4.4000
2013-01-31,4.4000
2013-02-01,4.4000
2013-02-04,4.4000
2013-02-05,4.4000
2013-02-06,4.4000
2013-02-07,4.4000
2013-02-08,4.4000
2013-02-16,4.4000
2013-02-17,4.4000
2013-02-18,4.4000
2013-02-19,4.4000
2013-02-20,4.4000
2013-02-21,4.4000
2013-02-22,4.4000
2013-02-25,4.4000
2013-02-26,4.4000
2013-02-27,4.4000
2013-02-28,4.4000
2013-03-01,4.4000
2013-03-04,4.4000
2013-03-05,4.4000
2013-03-06,4.4000
2013-03-07,4.4000
2013-03-08,4.4000
2013-03-11,4.4000
2013-03-12,4.4000
2013-03-13,4.4000
2013-03-14,4.4000
2013-03-15,4.4000
2013-03-18,4.4000
2013-03-19,4.4000
2013-03-20,4.4000
2013-03-21,4.4000
2013-03-22,4.4000
2013-03-25,4.4000
2013-03-26,4.4000
2013-03-27,4.4000
2013-03-28,4.4000
2013-03-29,4.4000
2013-04-01,4.4000
2013-04-02,4.4000
2013-04-03,4.4000
2013-04-07,4.4000
2013-04-08,4.4000
2013-04-09,4.4000
2013-04-10,4.4000
2013-04-11,4.4000
2013-04-12,4.4000
2013-04-15,4.4000
2013-04-16,4.4000
2013-04-17,4.4000
2013-04-18,4.4000
2013-04-19,4.4000
2013-04-22,4.4000
2013-04-23,4.4000
2013-04-24,4.4000
2013-04-25,4.4000
2013-04-26,4.4000
2013-04-27,4.4000
2013-04-28,4.4000
2013-05-02,4.4000
2013-05-03,4.4000
2013-05-06,4.4000
2013-05-07,4.4000
2013-05-08,4.4000
2013-05-09,4.4000
2013-05-10,4.4000
2013-05-13,4.4000
2013-05-14,4.4000
2013-05-15,4.4000
2013-05-16,4.4000
2013-05-17,4.4000
2013-05-20,4.4000
2013-05-21,4.4000
2013-05-22,4.4000
2013-05-23,4.4000
2013-05-24,4.4000
2013-05-27,4.4000
2013-05-28,4.4000
2013-05-29,4.4000
2013-05-30,4.4000
2013-05-31,4.4000
2013-06-03,4.4000
2013-06-04,4.4000
2013-06-05,4.4000
2013-06-06,4.4000
2013-06-07,4.4000
2013-06-08,4.4000
2013-06-09,4.4000
2013-06-13,4.4000
2013-06-14,4.4000
2013-06-17,4.4000
2013-06-18,4.4000
2013-06-19,4.4000
2013-06-20,4.4005
2013-06-21,4.4156
2013-06-24,4.4210
2013-06-25,4.4295
2013-06-26,4.4215
2013-06-27,4.4198
2013-06-28,4.4148
2013-07-01,4.4125
2013-07-02,4.4070
2013-07-03,4.4022
2013-07-04,4.4000
2013-07-05,4.4000
2013-07-08,4.4000
2013-07-09,4.4000
2013-07-10,4.4000
2013-07-11,4.4000
2013-07-12,4.4000
2013-07-15,4.4000
2013-07-16,4.4000
2013-07-17,4.4000
2013-07-18,4.4000
2013-07-19,4.4000
2013-07-22,4.4000
2013-07-23,4.4000
2013-07-24,4.4000
2013-07-25,4.4000
2013-07-26,4.4000
2013-07-29,4.4000
2013-07-30,4.4000
2013-07-31,4.4000
2013-08-01,4.4000
2013-08-02,4.4000
2013-08-05,4.4000
2013-08-06,4.4000
2013-08-07,4.4000
2013-08-08,4.4000
2013-08-09,4.4000
2013-08-12,4.4000
2013-08-13,4.4000
2013-08-14,4.4000
2013-08-15,4.4000
2013-08-16,4.4000
2013-08-19,4.4000
2013-08-20,4.4000
2013-08-21,4.4000
2013-08-22,4.4000
2013-08-23,4.4000
2013-08-26,4.4000
2013-08-27,4.4000
2013-08-28,4.4000
2013-08-29,4.4000
2013-08-30,4.4000
2013-09-02,4.4000
2013-09-03,4.4000
2013-09-04,4.4000
2013-09-05,4.4000
2013-09-06,4.4000
2013-09-09,4.4000
2013-09-10,4.4000
2013-09-11,4.4000
2013-09-12,4.4000
2013-09-13,4.4000
2013-09-16,4.4000
2013-09-17,4.4000
2013-09-18,4.4000
2013-09-22,4.4000
2013-09-23,4.4000
2013-09-24,4.4000
2013-09-25,4.4000
2013-09-26,4.4000
2013-09-27,4.4000
2013-09-29,4.4000
2013-09-30,4.4000
2013-10-08,4.4000
2013-10-09,4.4000
2013-10-10,4.4000
2013-10-11,4.4000
2013-10-12,4.4000
2013-10-14,4.4000
2013-10-15,4.4000
2013-10-16,4.4000
2013-10-17,4.4000
2013-10-18,4.4000
2013-10-21,4.4000
2013-10-22,4.4000
2013-10-23,4.4000
2013-10-24,4.4000
2013-10-25,4.4000
2013-10-28,4.4000
2013-10-29,4.4000
2013-10-30,4.4000
2013-10-31,4.4000
2013-11-01,4.4000
2013-11-04,4.4000
2013-11-05,4.4000
2013-11-06,4.4000
2013-11-07,4.4000
2013-11-08,4.4000
2013-11-11,4.4000
2013-11-12,4.4000
2013-11-13,4.4000
2013-11-14,4.4000
2013-11-15,4.4000
2013-11-18,4.4000
2013-11-19,4.4000
2013-11-20,4.4000
2013-11-21,4.4000
2013-11-22,4.4000
2013-11-25,4.4000
2013-11-26,4.4000
2013-11-27,4.4000
2013-11-28,4.4000
2013-11-29,4.4000
2013-12-02,4.4000
2013-12-03,4.4000
2013-12-04,4.4000
2013-12-05,4.4000
2013-12-06,4.4050
2013-12-09,4.4689
2013-12-10,4.5237
2013-12-11,4.5771
2013-12-12,4.6247
2013-12-13,4.6657
2013-12-16,4.7045
2013-12-17,4.7335
2013-12-18,4.7634
2013-12-19,4.8013
2013-12-20,4.8353
2013-12-23,4.8656
2013-12-24,4.8856
2013-12-25,4.9034
2013-12-26,4.9203
2013-12-27,4.9361
2013-12-30,4.9485
2013-12-31,4.9606
2014-01-02,4.9677
2014-01-03,4.9757
2014-01-06,4.9824
2014-01-07,4.9869
2014-01-08,4.9904
2014-01-09,4.9929
2014-01-10,4.9934
2014-01-13,4.9955
2014-01-14,4.9977
2014-01-15,4.9997
2014-01-16,4.9999
2014-01-17,5.0002
2014-01-20,5.0001
2014-01-21,5.0001
2014-01-22,5.0001
2014-01-23,5.0001
2014-01-24,5.0001
2014-01-26,5.0001
2014-01-27,5.0001
2014-01-28,5.0001
2014-01-29,5.0001
2014-01-30,5.0001
2014-02-07,5.0001
2014-02-08,5.0001
2014-02-10,5.0001
2014-02-11,5.0001
2014-02-12,5.0001
2014-02-13,5.0007
2014-02-14,5.0001
2014-02-17,5.0001
2014-02-18,5.0001
2014-02-19,5.0001
2014-02-20,5.0001
2014-02-21,5.0001
2014-02-24,5.0001
2014-02-25,5.0001
2014-02-26,5.0001
2014-02-27,5.0001
2014-02-28,5.0001
2014-03-03,5.0001
2014-03-04,5.0001
2014-03-05,5.0001
2014-03-06,5.0001
2014-03-07,5.0001
2014-03-10,5.0000
2014-03-11,5.0000
2014-03-12,5.0000
2014-03-13,5.0000
2014-03-14,5.0000
2014-03-17,5.0000
2014-03-18,5.0000
2014-03-19,5.0000
2014-03-20,5.0000
2014-03-21,5.0000
2014-03-24,5.0000
2014-03-25,5.0000
2014-03-26,5.0000
2014-03-27,5.0000
2014-03-28,5.0000
2014-03-31,5.0000
2014-04-01,5.0000
2014-04-02,5.0000
2014-04-03,5.0000
2014-04-04,5.0000
2014-04-08,5.0000
2014-04-09,5.0000
2014-04-10,5.0000
2014-04-11,5.0000
2014-04-14,5.0000
2014-04-15,5.0000
2014-04-16,5.0000
2014-04-17,5.0000
2014-04-18,5.0000
2014-04-21,5.0000
2014-04-22,5.0000
2014-04-23,5.0000
2014-04-24,5.0000
2014-04-25,5.0000
2014-04-28,5.0000
2014-04-29,5.0000
2014-04-30,5.0000
2014-05-04,5.0000
2014-05-05,5.0000
2014-05-06,5.0000
2014-05-07,5.0000
2014-05-08,5.0000
2014-05-09,5.0000
2014-05-12,5.0000
2014-05-13,5.0000
2014-05-14,5.0000
2014-05-15,5.0000
2014-05-16,5.0100
2014-05-19,5.0110
2014-05-20,5.0030
2014-05-21,5.0026
2014-05-22,5.0014
2014-05-23,5.0013
2014-05-26,5.0012
2014-05-27,5.0002
2014-05-28,5.0001
2014-05-29,5.0001
2014-05-30,5.0000
2014-06-03,5.0000
2014-06-04,5.0000
2014-06-05,5.0000
2014-06-06,5.0000
2014-06-09,5.0000
2014-06-10,5.0000
2014-06-11,5.0000
2014-06-12,5.0000
2014-06-13,5.0000
2014-06-16,5.0000
2014-06-17,5.0000
2014-06-18,5.0000
2014-06-19,5.0000
2014-06-20,5.0000
2014-06-23,5.0000
2014-06-24,5.0000
2014-06-25,5.0000
2014-06-26,5.0000
2014-06-27,5.0000
2014-06-30,5.0000
2014-07-01,5.0000
2014-07-02,5.0000
2014-07-03,5.0000
2014-07-04,5.0000
2014-07-07,5.0000
2014-07-08,5.0000
2014-07-09,5.0000
2014-07-10,5.0000
2014-07-11,5.0000
2014-07-14,5.0000
2014-07-15,5.0000
2014-07-16,5.0000
2014-07-17,5.0000
2014-07-18,5.0000
2014-07-21,5.0000
2014-07-22,5.0000
2014-07-23,5.0000
2014-07-24,5.0000
2014-07-25,5.0000
2014-07-28,5.0000
2014-07-29,5.0000
2014-07-30,5.0000
2014-07-31,5.0000
2014-08-01,5.0000
2014-08-04,5.0000
2014-08-05,5.0000
2014-08-06,5.0000
2014-08-07,5.0000
2014-08-08,5.0000
2014-08-11,5.0000
2014-08-12,5.0000
2014-08-13,5.0000
2014-08-14,5.0000
2014-08-15,5.0000
2014-08-18,5.0000
2014-08-19,5.0000
2014-08-20,5.0000
2014-08-21,5.0000
2014-08-22,5.0000
2014-08-25,5.0000
2014-08-26,5.0000
2014-08-27,5.0000
2014-08-28,5.0000
2014-08-29,5.0000
2014-09-01,5.0000
2014-09-02,5.0000
2014-09-03,5.0000
2014-09-04,5.0000
2014-09-05,5.0000
2014-09-09,5.0000
2014-09-10,5.0000
2014-09-11,5.0000
2014-09-12,5.0000
2014-09-15,5.0000
2014-09-16,5.0000
2014-09-17,5.0000
2014-09-18,4.9990
2014-09-19,4.9975
2014-09-22,4.9965
2014-09-23,4.9925
2014-09-24,4.9915
2014-09-25,4.9915
2014-09-26,4.9905
2014-09-28,4.9915
2014-09-29,4.9905
2014-09-30,4.9905
2014-10-08,4.9893
2014-10-09,4.9878
2014-10-10,4.9850
2014-10-11,4.9837
2014-10-13,4.9825
2014-10-14,4.9811
2014-10-15,4.9783
2014-10-16,4.9745
2014-10-17,4.9707
2014-10-20,4.9679
2014-10-21,4.9633
2014-10-22,4.9602
2014-10-23,4.9588
2014-10-24,4.9557
2014-10-27,4.9517
2014-10-28,4.9502
2014-10-29,4.9500
2014-10-30,4.9501
2014-10-31,4.9500
2014-11-03,4.9500
2014-11-04,4.9500
2014-11-05,4.9500
2014-11-06,4.9498
2014-11-07,4.9483
2014-11-10,4.9459
2014-11-11,4.9373
2014-11-12,4.9080
2014-11-13,4.8910
2014-11-14,4.8800
2014-11-17,4.8712
2014-11-18,4.8632
2014-11-19,4.8565
2014-11-20,4.8526
2014-11-21,4.8513
2014-11-24,4.8051
2014-11-25,4.7560
2014-11-26,4.7341
2014-11-27,4.7144
2014-11-28,4.6994
2014-12-01,4.6881
2014-12-02,4.6758
2014-12-03,4.6666
2014-12-04,4.6586
2014-12-05,4.6487
2014-12-08,4.6418
2014-12-09,4.6421
2014-12-10,4.6443
2014-12-11,4.6448
2014-12-12,4.6491
2014-12-15,4.6500
2014-12-16,4.6552
2014-12-17,4.6649
2014-12-18,4.6726
2014-12-19,4.6823
2014-12-22,4.6873
2014-12-23,4.6993
2014-12-24,4.7045
2014-12-25,4.7059
2014-12-26,4.7088
2014-12-29,4.7109
2014-12-30,4.7182
2014-12-31,4.7304
2015-01-04,4.7385
2015-01-05,4.7429
2015-01-06,4.7455
2015-01-07,4.7476
2015-01-08,4.7488
2015-01-09,4.7490
2015-01-12,4.7500
2015-01-13,4.7500
2015-01-14,4.7500
2015-01-15,4.7521
2015-01-16,4.7521
2015-01-19,4.7555
2015-01-20,4.7635
2015-01-21,4.7680
2015-01-22,4.7720
2015-01-23,4.7738
2015-01-26,4.7748
2015-01-27,4.7758
2015-01-28,4.7788
2015-01-29,4.7790
2015-01-30,4.7830
2015-02-02,4.7848
2015-02-03,4.7856
2015-02-04,4.7886
2015-02-05,4.7830
2015-02-06,4.7793
2015-02-09,4.7790
2015-02-10,4.7790
2015-02-11,4.7800
2015-02-12,4.7834
2015-02-13,4.7855
2015-02-15,4.7876
2015-02-16,4.7888
2015-02-17,4.7868
2015-02-25,4.7886
2015-02-26,4.7878
2015-02-27,4.7888
2015-02-28,4.7879
2015-03-02,4.7829
2015-03-03,4.7805
2015-03-04,4.7812
2015-03-05,4.7802
2015-03-06,4.7821
2015-03-09,4.7803
2015-03-10,4.7801
2015-03-11,4.7801
2015-03-12,4.7801
2015-03-13,4.7800
2015-03-16,4.7801
2015-03-17,4.7801
2015-03-18,4.7801
2015-03-19,4.7801
2015-03-20,4.7800
2015-03-23,4.7800
2015-03-24,4.7800
2015-03-25,4.7801
2015-03-26,4.7800
2015-03-27,4.7800
2015-03-30,4.7800
2015-03-31,4.7800
2015-04-01,4.7800
2015-04-02,4.7800
2015-04-03,4.7800
2015-04-07,4.7800
2015-04-08,4.7800
2015-04-09,4.7798
2015-04-10,4.7785
2015-04-13,4.7774
2015-04-14,4.7773
2015-04-15,4.7773
2015-04-16,4.7753
2015-04-17,4.7758
2015-04-20,4.7553
2015-04-21,4.7265
2015-04-22,4.6935
2015-04-23,4.6688
2015-04-24,4.6430
2015-04-27,4.6278
2015-04-28,4.6075
2015-04-29,4.5965
2015-04-30,4.5816
2015-05-04,4.5628
2015-05-05,4.5455
2015-05-06,4.5330
2015-05-07,4.5150
2015-05-08,4.5000
2015-05-11,4.4530
2015-05-12,4.4150
2015-05-13,4.3845
2015-05-14,4.3115
2015-05-15,4.2410
2015-05-18,4.1710
2015-05-19,4.1150
2015-05-20,4.0240
2015-05-21,3.9480
2015-05-22,3.8660
2015-05-25,3.6920
2015-05-26,3.5740
2015-05-27,3.5110
2015-05-28,3.4630
2015-05-29,3.4440
2015-06-01,3.4300
2015-06-02,3.4175
2015-06-03,3.4080
2015-06-04,3.4020
2015-06-05,3.4000
2015-06-08,3.4000
2015-06-09,3.4000
2015-06-10,3.4000
2015-06-11,3.4000
2015-06-12,3.4000
2015-06-15,3.4000
2015-06-16,3.4000
2015-06-17,3.4000
2015-06-18,3.4000
2015-06-19,3.4000
2015-06-23,3.4000
2015-06-24,3.4000
2015-06-25,3.4000
2015-06-26,3.4000
2015-06-29,3.3920
2015-06-30,3.3920
2015-07-01,3.3865
2015-07-02,3.3870
2015-07-03,3.3870
2015-07-06,3.3870
2015-07-07,3.3860
2015-07-08,3.3858
2015-07-09,3.3867
2015-07-10,3.3868
2015-07-13,3.3897
2015-07-14,3.3901
2015-07-15,3.3911
2015-07-16,3.3912
2015-07-17,3.3912
2015-07-20,3.3912
2015-07-21,3.3912
2015-07-22,3.3912
2015-07-23,3.3912
2015-07-24,3.3922
2015-07-27,3.3923
2015-07-28,3.3924
2015-07-29,3.3923
2015-07-30,3.3924
2015-07-31,3.3924
2015-08-03,3.3924
2015-08-04,3.3924
2015-08-05,3.3934
2015-08-06,3.3935
2015-08-07,3.3935
2015-08-10,3.3935
2015-08-11,3.3935
2015-08-12,3.3925
2015-08-13,3.3925
2015-08-14,3.3925
2015-08-17,3.3925
2015-08-18,3.3945
2015-08-19,3.3947
2015-08-20,3.3957
2015-08-21,3.3987
2015-08-24,3.4000
2015-08-25,3.4000
2015-08-26,3.4000
2015-08-27,3.4000
2015-08-28,3.4000
2015-08-31,3.4010
2015-09-01,3.4040
2015-09-02,3.4010
2015-09-06,3.4010
2015-09-07,3.4010
2015-09-08,3.4090
2015-09-09,3.4143
2015-09-10,3.4100
2015-09-11,3.4110
2015-09-14,3.4110
2015-09-15,3.4120
2015-09-16,3.4130
2015-09-17,3.4130
2015-09-18,3.4130
2015-09-21,3.4130
2015-09-22,3.4130
2015-09-23,3.4130
2015-09-24,3.4130
2015-09-25,3.4130
2015-09-28,3.4130
2015-09-29,3.4130
2015-09-30,3.4130
2015-10-08,3.4140
2015-10-09,3.4140
2015-10-10,3.4140
2015-10-12,3.4140
2015-10-13,3.4130
2015-10-14,3.4140
2015-10-15,3.4150
2015-10-16,3.4150
2015-10-19,3.4160
2015-10-20,3.4180
2015-10-21,3.4190
2015-10-22,3.4180
2015-10-23,3.4180
2015-10-26,3.3920
2015-10-27,3.3840
2015-10-28,3.3710
2015-10-29,3.3640
2015-10-30,3.3575
2015-11-02,3.3550
2015-11-03,3.3540
2015-11-04,3.3510
2015-11-05,3.3500
2015-11-06,3.3500
2015-11-09,3.3500
2015-11-10,3.3510
2015-11-11,3.3500
2015-11-12,3.3500
2015-11-13,3.3508
2015-11-16,3.3508
2015-11-17,3.3500
2015-11-18,3.3500
2015-11-19,3.3500
2015-11-20,3.3500
2015-11-23,3.3503
2015-11-24,3.3503
2015-11-25,3.3500
2015-11-26,3.3503
2015-11-27,3.3500
2015-11-30,3.3500
2015-12-01,3.3500
2015-12-02,3.3500
2015-12-03,3.3500
2015-12-04,3.3500
2015-12-07,3.3500
2015-12-08,3.3500
2015-12-09,3.3500
2015-12-10,3.3500
2015-12-11,3.3500
2015-12-14,3.3500
2015-12-15,3.3500
2015-12-16,3.3500
2015-12-17,3.3500
2015-12-18,3.3500
2015-12-21,3.3503
2015-12-22,3.3500
2015-12-23,3.3500
2015-12-24,3.3500
2015-12-25,3.3500
2015-12-28,3.3500
2015-12-29,3.3500
2015-12-30,3.3500
2015-12-31,3.3500
2016-01-04,3.3500
2016-01-05,3.3500
2016-01-06,3.3470
2016-01-07,3.3460
2016-01-08,3.3450
2016-01-11,3.3440
2016-01-12,3.3400
2016-01-13,3.3345
2016-01-14,3.3180
2016-01-15,3.2950
2016-01-18,3.2705
2016-01-19,3.2500
2016-01-20,3.2530
2016-01-21,3.2530
2016-01-22,3.2560
2016-01-25,3.2590
2016-01-26,3.2682
2016-01-27,3.2650
2016-01-28,3.2650
