ts_code,trade_date,name,close,pct_change,vol,amount,pe,pb,total_mv
801726.SI,20031204,工程咨询服务Ⅱ,837.69,-1.93,65.0,252.0,138.68,1.45,161943.0
801219.SI,20031204,酒店餐饮,821.68,-1.09,791.0,6759.0,147.04,2.71,930480.0
801218.SI,20031204,专业服务,500.12,2.58,117.0,601.0,44.49,1.74,144981.0
801183.SI,20031204,房地产服务,1050.8,-0.16,186.0,1661.0,28.79,7.1,396216.0
801179.SI,20031204,铁路公路,1041.36,-0.17,4953.0,31245.0,29.13,2.15,14202804.0
801133.SI,20031204,饰品,1419.74,-0.41,372.0,2865.0,141.16,4.7,1002705.0
801129.SI,20031204,调味发酵品Ⅱ,839.13,-0.71,409.0,2169.0,63.81,2.03,949422.0
801128.SI,20031204,休闲食品,546.18,6.84,471.0,2453.0,,4.11,94656.0
801127.SI,20031204,饮料乳品,888.3,2.74,2562.0,19306.0,27.53,2.51,2419331.0
801126.SI,20031204,非白酒,863.34,-0.54,1015.0,8127.0,39.02,2.36,2975792.0
801125.SI,20031204,白酒Ⅱ,731.75,-0.18,1565.0,11505.0,23.14,2.06,4173494.0
801116.SI,20031204,家电零部件Ⅱ,684.09,-0.52,67.0,340.0,51.83,2.0,270580.0
801115.SI,20031204,照明设备Ⅱ,1197.64,-0.48,63.0,693.0,19.33,1.93,436297.0
801104.SI,20031204,软件开发,967.81,0.61,2275.0,24608.0,60.75,3.39,2255992.0
801103.SI,20031204,IT服务Ⅱ,842.36,0.51,1528.0,19936.0,35.85,3.67,3671495.0
801096.SI,20031204,商用车,1637.74,1.72,3780.0,33648.0,25.7,2.88,5028445.0
801095.SI,20031204,乘用车,2096.55,1.04,1351.0,16491.0,18.17,4.13,6721345.0
801078.SI,20031204,自动化设备,1137.11,-1.0,120.0,1409.0,107.27,5.13,465990.0
801077.SI,20031204,工程机械,1870.19,1.72,1547.0,15161.0,19.7,3.29,2748864.0
801056.SI,20031204,能源金属,628.13,1.32,111.0,666.0,130.14,3.13,176744.0
801045.SI,20031204,特钢Ⅱ,982.33,0.38,2123.0,12391.0,21.73,1.8,1597807.0
801044.SI,20031204,普钢,1873.55,0.49,16424.0,117250.0,12.62,2.13,21523181.0
801043.SI,20031204,冶钢原料,1080.67,-0.73,2029.0,13572.0,18.74,1.63,1601850.0
801038.SI,20031204,农化制品,915.21,0.74,2149.0,13588.0,29.36,2.59,2989599.0
801995.SI,20031203,电视广播Ⅱ,726.96,-1.49,551.0,6521.0,52.92,2.36,2145069.0
801994.SI,20031203,教育,780.96,0.7,397.0,3430.0,32.38,3.82,677336.0
801993.SI,20031203,旅游及景区,732.65,-0.43,725.0,5756.0,70.95,2.37,1510459.0
801992.SI,20031203,航运港口,1424.94,-0.04,3953.0,32805.0,30.53,3.25,6798899.0
801991.SI,20031203,航空机场,1080.76,0.34,7146.0,43616.0,34.63,2.42,6871176.0
801982.SI,20031203,化妆品,585.3,0.75,115.0,1088.0,22.87,2.16,255150.0
801981.SI,20031203,个护用品,672.22,-0.68,54.0,239.0,325.56,2.58,100685.0
801980.SI,20031203,美容护理,780.21,-0.13,231.0,1734.0,29.91,2.04,459469.0
801972.SI,20031203,环保设备Ⅱ,605.05,0.33,120.0,1170.0,49.62,2.73,378775.0
801971.SI,20031203,环境治理,878.59,0.62,2887.0,19927.0,47.57,2.95,5742057.0
801970.SI,20031203,环保,847.46,0.6,3007.0,21096.0,47.74,2.94,6120833.0
801963.SI,20031203,炼化及贸易,1450.27,1.83,21244.0,97805.0,28.63,2.7,35313094.0
801962.SI,20031203,油服工程,1159.11,0.72,1172.0,7264.0,61.49,3.07,2120107.0
801960.SI,20031203,石油石化,1355.0,1.57,23185.0,109771.0,30.62,2.63,38040057.0
801952.SI,20031203,焦炭Ⅱ,1150.73,0.37,785.0,7953.0,30.87,3.32,755822.0
801951.SI,20031203,煤炭开采,871.99,1.7,5679.0,45800.0,31.9,2.51,6230645.0
801950.SI,20031203,煤炭,905.83,1.51,6464.0,53752.0,31.74,2.6,6986467.0
801783.SI,20031203,股份制银行Ⅱ,675.71,0.1,9390.0,79983.0,27.33,3.42,16362645.0
801769.SI,20031203,出版,848.53,0.22,2948.0,20557.0,51.52,2.66,1447801.0
801767.SI,20031203,数字媒体,772.32,-1.66,866.0,4736.0,118.28,3.08,595189.0
801766.SI,20031203,影视院线,743.24,0.58,839.0,6367.0,49.08,2.31,900046.0
801765.SI,20031203,广告营销,1526.13,0.81,1334.0,11148.0,82.52,4.02,1484268.0
801764.SI,20031203,游戏Ⅱ,917.47,0.2,1067.0,6247.0,46.02,3.59,893235.0
801745.SI,20031203,军工电子Ⅱ,556.24,0.11,435.0,3262.0,85.66,1.74,563194.0
801738.SI,20031203,电网设备,549.59,0.3,2341.0,16513.0,41.48,3.19,3527846.0
801737.SI,20031203,电池,933.03,-0.1,1051.0,5676.0,69.42,2.64,1360572.0
801736.SI,20031203,风电设备,638.71,4.26,502.0,4416.0,46.48,2.73,263631.0
801735.SI,20031203,光伏设备,872.71,0.74,669.0,5295.0,28.95,2.22,1014614.0
801726.SI,20031203,工程咨询服务Ⅱ,854.21,0.52,117.0,533.0,141.89,1.49,164961.0
801219.SI,20031203,酒店餐饮,830.75,1.04,645.0,5044.0,149.09,2.74,938713.0
801218.SI,20031203,专业服务,487.54,-1.76,155.0,783.0,43.37,1.7,141336.0
801183.SI,20031203,房地产服务,1052.5,-0.41,180.0,1483.0,28.84,7.14,397095.0
801179.SI,20031203,铁路公路,1043.14,-0.14,5034.0,31806.0,29.18,2.15,14267720.0
801133.SI,20031203,饰品,1425.57,-0.4,371.0,2657.0,141.63,4.72,1006514.0
801129.SI,20031203,调味发酵品Ⅱ,845.14,-0.32,622.0,3383.0,64.28,2.04,955519.0
801128.SI,20031203,休闲食品,511.21,-0.6,170.0,853.0,,3.85,88595.0
801127.SI,20031203,饮料乳品,864.63,0.31,1289.0,9816.0,26.79,2.44,2357702.0
801126.SI,20031203,非白酒,868.04,0.13,1548.0,12544.0,39.23,2.37,2991529.0
801125.SI,20031203,白酒Ⅱ,733.09,-0.22,1030.0,9392.0,23.29,2.06,4186850.0
801116.SI,20031203,家电零部件Ⅱ,687.68,-1.23,75.0,402.0,52.15,2.01,272107.0
801115.SI,20031203,照明设备Ⅱ,1203.44,0.97,189.0,2093.0,19.42,1.94,438323.0
801104.SI,20031203,软件开发,961.97,-0.9,1575.0,16196.0,60.32,3.36,2247257.0
801103.SI,20031203,IT服务Ⅱ,838.05,-0.13,2115.0,20462.0,35.72,3.65,3634663.0
801096.SI,20031203,商用车,1610.12,-0.09,2237.0,20673.0,25.24,2.83,4945388.0
801095.SI,20031203,乘用车,2075.04,0.11,1223.0,15205.0,17.97,4.09,6647684.0
801078.SI,20031203,自动化设备,1148.6,-0.55,67.0,753.0,108.36,5.18,468746.0
801077.SI,20031203,工程机械,1838.65,-0.38,1429.0,13871.0,19.37,3.24,2705166.0
801056.SI,20031203,能源金属,619.97,-0.34,60.0,384.0,128.45,3.09,174941.0
801045.SI,20031203,特钢Ⅱ,978.62,-0.88,2484.0,13475.0,21.65,1.79,1595363.0
801044.SI,20031203,普钢,1864.44,0.95,21628.0,142421.0,12.55,2.12,21441235.0
801043.SI,20031203,冶钢原料,1088.62,1.33,2511.0,17490.0,18.88,1.64,1616053.0
801038.SI,20031203,农化制品,908.51,0.7,2649.0,16753.0,29.1,2.57,2970050.0
801995.SI,20031202,电视广播Ⅱ,737.92,0.38,231.0,3182.0,53.72,2.4,2179948.0
801994.SI,20031202,教育,775.55,-0.19,300.0,2909.0,32.16,3.79,675191.0
801993.SI,20031202,旅游及景区,735.85,0.05,1111.0,8039.0,71.25,2.38,1516385.0
801992.SI,20031202,航运港口,1425.47,0.72,3681.0,31287.0,30.55,3.25,6810093.0
801991.SI,20031202,航空机场,1077.12,1.2,5068.0,32239.0,34.45,2.41,6849427.0
801982.SI,20031202,化妆品,580.96,-0.21,62.0,584.0,22.7,2.14,253260.0
801981.SI,20031202,个护用品,676.81,-1.12,77.0,340.0,327.78,2.6,101373.0
801980.SI,20031202,美容护理,781.25,0.01,240.0,1632.0,29.95,2.04,459351.0
801972.SI,20031202,环保设备Ⅱ,603.05,0.22,193.0,1677.0,49.46,2.73,377227.0
801971.SI,20031202,环境治理,873.15,0.47,2797.0,19938.0,47.24,2.94,5707582.0
801970.SI,20031202,环保,842.4,0.45,2990.0,21615.0,47.42,2.92,6084809.0
801963.SI,20031202,炼化及贸易,1424.22,0.53,14414.0,64573.0,28.12,2.65,34499455.0
801962.SI,20031202,油服工程,1150.82,0.81,1169.0,7352.0,61.05,3.05,2106701.0
801960.SI,20031202,石油石化,1334.06,0.48,16314.0,76097.0,30.14,2.59,37211633.0
801952.SI,20031202,焦炭Ⅱ,1146.44,0.22,565.0,5873.0,30.76,3.31,751974.0
801951.SI,20031202,煤炭开采,857.39,0.19,4010.0,31839.0,31.29,2.47,6099377.0
801950.SI,20031202,煤炭,892.35,0.2,4576.0,37712.0,31.21,2.56,6851351.0
801783.SI,20031202,股份制银行Ⅱ,675.01,-1.07,5919.0,50533.0,27.3,3.42,16334119.0
801769.SI,20031202,出版,846.63,0.82,2807.0,19731.0,51.4,2.66,1447137.0
801767.SI,20031202,数字媒体,785.38,-0.46,1177.0,6617.0,120.28,3.13,603750.0
801766.SI,20031202,影视院线,738.95,0.47,1400.0,11772.0,48.61,2.3,894858.0
801765.SI,20031202,广告营销,1513.81,-0.9,1805.0,17764.0,81.27,3.99,1476478.0
801764.SI,20031202,游戏Ⅱ,915.61,-0.8,1772.0,9685.0,46.04,3.58,890339.0
801745.SI,20031202,军工电子Ⅱ,555.65,-1.08,470.0,3543.0,85.57,1.74,563431.0
801738.SI,20031202,电网设备,547.92,0.53,2697.0,17595.0,41.34,3.18,3510816.0
801737.SI,20031202,电池,933.99,-0.56,1145.0,6042.0,69.46,2.64,1362340.0
801736.SI,20031202,风电设备,612.59,-1.12,195.0,2117.0,44.58,2.62,252867.0
801735.SI,20031202,光伏设备,866.3,-0.81,598.0,4573.0,28.73,2.2,1008337.0
801726.SI,20031202,工程咨询服务Ⅱ,849.83,0.57,100.0,399.0,140.29,1.47,164436.0
801219.SI,20031202,酒店餐饮,822.23,3.37,929.0,6901.0,146.87,2.71,932288.0
801218.SI,20031202,专业服务,496.25,-1.35,121.0,621.0,44.14,1.73,143860.0
801183.SI,20031202,房地产服务,1056.85,-0.86,289.0,2984.0,28.96,7.14,398501.0
801179.SI,20031202,铁路公路,1044.62,0.05,5714.0,36652.0,29.24,2.16,14280481.0
801133.SI,20031202,饰品,1431.24,0.1,464.0,3153.0,141.54,4.74,1009243.0
801129.SI,20031202,调味发酵品Ⅱ,847.86,0.49,541.0,2915.0,64.61,2.05,955966.0
801128.SI,20031202,休闲食品,514.3,3.95,429.0,2173.0,,3.87,89130.0
801127.SI,20031202,饮料乳品,862.0,-0.53,1340.0,9921.0,26.71,2.43,2351944.0
801126.SI,20031202,非白酒,866.95,-0.65,1089.0,8780.0,39.18,2.37,2989362.0
801125.SI,20031202,白酒Ⅱ,734.74,-0.29,1028.0,7682.0,23.32,2.07,4192143.0
801116.SI,20031202,家电零部件Ⅱ,696.27,1.3,136.0,734.0,52.85,2.03,275624.0
801115.SI,20031202,照明设备Ⅱ,1191.92,1.45,335.0,3711.0,19.23,1.92,434489.0
801104.SI,20031202,软件开发,970.69,0.41,3631.0,35549.0,60.82,3.4,2267861.0
801103.SI,20031202,IT服务Ⅱ,839.15,0.23,1775.0,17356.0,35.72,3.65,3637786.0
801096.SI,20031202,商用车,1611.49,-0.06,2283.0,21718.0,25.26,2.83,4950013.0
801095.SI,20031202,乘用车,2072.81,0.17,1691.0,20850.0,17.95,4.08,6641936.0
801078.SI,20031202,自动化设备,1154.98,1.27,158.0,1868.0,108.96,5.21,470768.0
801077.SI,20031202,工程机械,1845.64,-0.07,1753.0,16920.0,19.44,3.25,2716830.0
801056.SI,20031202,能源金属,622.09,0.32,119.0,714.0,128.89,3.1,175422.0
801045.SI,20031202,特钢Ⅱ,987.27,-0.43,1892.0,10443.0,21.84,1.81,1609256.0
801044.SI,20031202,普钢,1846.83,-0.05,17206.0,114957.0,12.44,2.1,21287369.0
801043.SI,20031202,冶钢原料,1074.31,-0.05,1749.0,12515.0,18.63,1.62,1588849.0
801038.SI,20031202,农化制品,902.23,-0.17,2442.0,16753.0,28.87,2.55,2948371.0
801995.SI,20031201,电视广播Ⅱ,735.13,3.06,994.0,10537.0,53.52,2.39,2173922.0
801994.SI,20031201,教育,776.99,1.25,193.0,1779.0,32.26,3.8,674689.0
801993.SI,20031201,旅游及景区,735.48,1.34,510.0,3649.0,71.58,2.38,1514869.0
801992.SI,20031201,航运港口,1415.21,1.93,2861.0,23789.0,30.34,3.22,6752294.0
801991.SI,20031201,航空机场,1064.39,1.63,3895.0,24263.0,33.85,2.39,6774191.0
801982.SI,20031201,化妆品,582.2,3.3,178.0,1649.0,22.74,2.15,253800.0
801981.SI,20031201,个护用品,684.47,3.23,59.0,262.0,331.49,2.63,102520.0
801980.SI,20031201,美容护理,781.21,2.31,237.0,1911.0,29.95,2.04,459644.0
801972.SI,20031201,环保设备Ⅱ,601.7,2.16,129.0,1190.0,49.34,2.72,376459.0
801971.SI,20031201,环境治理,869.09,1.75,2342.0,17108.0,47.07,2.92,5693397.0
801970.SI,20031201,环保,838.64,1.78,2471.0,18298.0,47.26,2.9,6069856.0
801963.SI,20031201,炼化及贸易,1416.77,2.27,13132.0,56617.0,27.97,2.64,34091237.0
801962.SI,20031201,油服工程,1141.59,2.22,893.0,5391.0,60.56,3.03,2096517.0
801960.SI,20031201,石油石化,1327.73,2.33,14715.0,66329.0,30.0,2.58,36795210.0
801952.SI,20031201,焦炭Ⅱ,1143.96,3.63,1049.0,10870.0,30.69,3.3,750641.0
801951.SI,20031201,煤炭开采,855.73,2.45,4595.0,39050.0,31.3,2.46,6091637.0
801950.SI,20031201,煤炭,890.59,2.62,5644.0,49919.0,31.2,2.56,6842278.0
801783.SI,20031201,股份制银行Ⅱ,682.32,3.14,7493.0,63014.0,27.6,3.45,16520976.0
801769.SI,20031201,出版,839.78,1.25,4107.0,28403.0,50.98,2.64,1445837.0
801767.SI,20031201,数字媒体,789.02,2.71,1508.0,8199.0,120.84,3.15,607468.0
801766.SI,20031201,影视院线,735.51,2.36,824.0,6124.0,48.14,2.29,888946.0
801765.SI,20031201,广告营销,1527.61,2.57,1560.0,14547.0,81.79,4.03,1488911.0
801764.SI,20031201,游戏Ⅱ,922.98,1.93,689.0,4202.0,46.66,3.61,893739.0
801745.SI,20031201,军工电子Ⅱ,561.69,3.27,531.0,3985.0,86.5,1.76,570000.0
801738.SI,20031201,电网设备,545.02,1.95,2010.0,13942.0,41.11,3.16,3489403.0
801737.SI,20031201,电池,939.23,2.07,1338.0,6934.0,70.07,2.66,1367292.0
801736.SI,20031201,风电设备,619.53,-0.28,150.0,1424.0,45.08,2.65,255753.0
801735.SI,20031201,光伏设备,873.34,2.55,815.0,6142.0,28.97,2.22,1015786.0
801726.SI,20031201,工程咨询服务Ⅱ,845.05,3.19,120.0,485.0,140.29,1.47,163225.0
801219.SI,20031201,酒店餐饮,795.43,2.73,312.0,1933.0,141.92,2.62,900773.0
801218.SI,20031201,专业服务,503.02,2.16,147.0,765.0,44.75,1.75,145823.0
801183.SI,20031201,房地产服务,1066.05,2.94,335.0,4110.0,29.21,7.25,402455.0
801179.SI,20031201,铁路公路,1044.11,1.96,4683.0,30879.0,29.23,2.16,14275040.0
801133.SI,20031201,饰品,1429.78,0.75,320.0,2252.0,142.3,4.73,1009917.0
801129.SI,20031201,调味发酵品Ⅱ,843.71,2.54,477.0,2498.0,64.43,2.04,950128.0
801128.SI,20031201,休闲食品,494.76,3.0,120.0,572.0,,3.73,85743.0
801127.SI,20031201,饮料乳品,866.62,2.06,1316.0,9678.0,26.85,2.44,2366462.0
801126.SI,20031201,非白酒,872.64,1.16,1605.0,13884.0,39.44,2.38,3008730.0
801125.SI,20031201,白酒Ⅱ,736.84,1.11,1114.0,8383.0,23.39,2.07,4202426.0
801116.SI,20031201,家电零部件Ⅱ,687.36,2.01,77.0,408.0,51.77,2.01,271162.0
801115.SI,20031201,照明设备Ⅱ,1174.84,1.18,116.0,1259.0,18.96,1.89,427699.0
801104.SI,20031201,软件开发,966.73,4.93,2841.0,28680.0,60.59,3.38,2257171.0
801103.SI,20031201,IT服务Ⅱ,837.22,1.61,1531.0,14064.0,35.65,3.64,3632805.0
801096.SI,20031201,商用车,1612.4,1.96,2329.0,21326.0,25.27,2.83,4962865.0
801095.SI,20031201,乘用车,2069.23,1.47,1838.0,24555.0,17.92,4.08,6632865.0
801078.SI,20031201,自动化设备,1140.49,-0.38,105.0,1189.0,107.59,5.15,463436.0
801077.SI,20031201,工程机械,1846.98,1.65,1735.0,16029.0,19.46,3.25,2721077.0
801056.SI,20031201,能源金属,620.12,2.84,85.0,535.0,128.48,3.09,175103.0
801045.SI,20031201,特钢Ⅱ,991.5,2.26,2710.0,14461.0,21.94,1.82,1616196.0
801044.SI,20031201,普钢,1847.73,3.37,22462.0,142221.0,12.44,2.1,21323232.0
801043.SI,20031201,冶钢原料,1074.8,1.81,2435.0,16846.0,18.64,1.62,1590131.0
801038.SI,20031201,农化制品,903.77,2.81,2100.0,13746.0,28.89,2.56,2950071.0
801995.SI,20031128,电视广播Ⅱ,713.29,0.19,449.0,5155.0,51.93,2.32,2105301.0
801994.SI,20031128,教育,767.39,1.94,158.0,1496.0,31.89,3.75,665904.0
801993.SI,20031128,旅游及景区,725.77,-0.92,241.0,1876.0,70.83,2.35,1496936.0
801992.SI,20031128,航运港口,1388.41,0.44,1636.0,12492.0,29.76,3.16,6622088.0
801991.SI,20031128,航空机场,1047.34,0.44,2109.0,12751.0,33.24,2.35,6664507.0
801982.SI,20031128,化妆品,563.62,1.11,27.0,247.0,22.02,2.08,245700.0
801981.SI,20031128,个护用品,663.03,-0.23,50.0,214.0,321.11,2.55,99309.0
801980.SI,20031128,美容护理,763.56,1.57,132.0,822.0,29.27,2.0,448333.0
801972.SI,20031128,环保设备Ⅱ,588.98,-0.34,66.0,575.0,48.3,2.66,368677.0
801971.SI,20031128,环境治理,854.12,0.48,1660.0,10817.0,46.24,2.87,5598681.0
801970.SI,20031128,环保,823.94,0.42,1726.0,11392.0,46.42,2.85,5967358.0
801963.SI,20031128,炼化及贸易,1385.31,0.47,3014.0,15602.0,27.35,2.58,33002190.0
801962.SI,20031128,油服工程,1116.83,-0.09,505.0,3222.0,59.25,2.96,2052976.0
801960.SI,20031128,石油石化,1297.46,0.46,3863.0,20771.0,29.32,2.52,35642903.0
801952.SI,20031128,焦炭Ⅱ,1103.94,1.09,462.0,4216.0,29.62,3.18,725637.0
801951.SI,20031128,煤炭开采,835.25,1.53,3954.0,32983.0,30.58,2.41,5931167.0
801950.SI,20031128,煤炭,867.85,1.47,4416.0,37199.0,30.42,2.49,6656804.0
801783.SI,20031128,股份制银行Ⅱ,661.52,0.41,2876.0,23481.0,26.76,3.35,16003282.0
801769.SI,20031128,出版,829.38,1.29,2430.0,17213.0,50.35,2.6,1429948.0
801767.SI,20031128,数字媒体,768.17,-3.28,2146.0,11713.0,117.65,3.06,590409.0
801766.SI,20031128,影视院线,718.52,1.28,716.0,5067.0,46.9,2.24,867927.0
801765.SI,20031128,广告营销,1489.33,-1.07,1042.0,9712.0,80.73,3.92,1452221.0
801764.SI,20031128,游戏Ⅱ,905.46,1.08,1157.0,6615.0,45.9,3.54,874104.0
801745.SI,20031128,军工电子Ⅱ,543.93,0.47,445.0,3470.0,83.76,1.7,552743.0
801738.SI,20031128,电网设备,534.59,0.84,1507.0,9492.0,40.32,3.1,3418070.0
801737.SI,20031128,电池,920.19,1.28,1117.0,5739.0,68.64,2.6,1340747.0
801736.SI,20031128,风电设备,621.24,0.57,98.0,935.0,45.21,2.65,256259.0
801735.SI,20031128,光伏设备,851.62,1.19,376.0,2915.0,28.25,2.17,991078.0
801726.SI,20031128,工程咨询服务Ⅱ,818.95,0.13,82.0,330.0,136.15,1.43,158111.0
801219.SI,20031128,酒店餐饮,774.28,0.01,152.0,835.0,137.71,2.55,875832.0
801218.SI,20031128,专业服务,492.38,0.79,128.0,654.0,43.8,1.71,142738.0
801183.SI,20031128,房地产服务,1035.61,0.46,103.0,877.0,28.37,7.02,390761.0
801179.SI,20031128,铁路公路,1023.99,0.14,2762.0,15749.0,28.67,2.11,13985328.0
801133.SI,20031128,饰品,1419.08,1.29,708.0,5669.0,141.52,4.7,1002212.0
801129.SI,20031128,调味发酵品Ⅱ,822.84,0.78,351.0,1787.0,62.73,1.99,926490.0
801128.SI,20031128,休闲食品,480.36,-0.64,120.0,558.0,,3.62,83247.0
801127.SI,20031128,饮料乳品,849.11,1.13,832.0,6289.0,26.31,2.4,2311935.0
801126.SI,20031128,非白酒,862.66,1.77,1661.0,14792.0,38.99,2.35,2975885.0
801125.SI,20031128,白酒Ⅱ,728.78,0.41,938.0,5857.0,23.15,2.05,4157210.0
801116.SI,20031128,家电零部件Ⅱ,673.84,0.9,55.0,299.0,51.0,1.97,266400.0
