trade_date,ts_code,sector,total_mv,pb,momentum_20d
20240619,603985.SH,电气设备,587663.7180,1.7631,-0.1637
20240619,603992.SH,轻工制造,735603.2385,2.8474,-0.1074
20240619,603995.SH,钢铁,643156.7253,1.3078,-0.1101
20240619,605111.SH,电子,1336124.8680,3.7511,-0.1465
20240619,605118.SH,计算机,645298.3555,4.6361,-0.1194
20240619,605218.SH,电子,366286.3847,2.9248,-0.0621
20240619,605222.SH,电气设备,640167.7684,1.4530,-0.1830
20240619,605566.SH,化工,219877.6600,1.0879,-0.0710
20240620,600099.SH,汽车,152507.5200,2.9883,-0.1407
20240620,600110.SH,电气设备,550138.8476,0.9216,-0.2536
20240620,600114.SH,机械设备,882044.7556,3.5496,-0.0311
20240620,600148.SH,汽车,170527.3223,3.6328,-0.0709
20240620,600150.SH,国防军工,17138347.0007,3.5309,0.0713
20240620,600166.SH,汽车,1856873.1262,1.2792,-0.0866
20240620,600170.SH,建筑装饰,1972678.6232,0.6446,-0.0939
20240620,600172.SH,机械设备,291321.2642,1.2202,-0.2434
20240620,600182.SH,汽车,486200.0000,3.8466,-0.0708
20240620,600186.SH,食品饮料,622258.1459,3.9220,-0.1578
20240620,600198.SH,通信,678381.5174,28.7920,-0.0530
20240620,600218.SH,汽车,297514.7447,0.9339,-0.1118
20240620,600262.SH,机械设备,280500.0000,1.8222,-0.1616
20240620,600271.SH,计算机,1404486.5556,1.0216,-0.0922
20240620,600302.SH,机械设备,123179.4902,1.5694,-0.1854
20240620,600303.SH,汽车,188493.5749,1.1650,-0.1171
20240620,600325.SH,房地产,1846694.0698,0.8231,-0.1297
20240620,600326.SH,建筑材料,537431.1508,1.4761,-0.1490
20240620,600343.SH,机械设备,500991.9832,3.0844,-0.0285
20240620,600382.SH,钢铁,309220.7199,0.9981,-0.0474
20240620,600419.SH,食品饮料,270560.7579,1.1295,-0.1216
20240620,600421.SH,机械设备,115795.2000,94.6409,-0.0327
20240620,600435.SH,国防军工,1374902.5614,5.1346,0.0362
20240620,600444.SH,机械设备,183320.2589,2.6473,-0.0678
20240620,600480.SH,汽车,947091.9689,1.3035,-0.1112
20240620,600482.SH,电气设备,4089708.5460,1.1099,-0.0542
20240620,600502.SH,建筑装饰,791322.1454,0.7732,-0.1014
20240620,600512.SH,建筑装饰,305390.4409,0.4847,-0.1659
20240620,600517.SH,非银金融,2538985.4703,1.2428,-0.0845
20240620,600520.SH,机械设备,253329.5700,7.1105,-0.1481
20240620,600536.SH,计算机,2491394.8812,11.3817,-0.1339
20240620,600538.SH,医药生物,207582.5458,2.4225,-0.1278
20240620,600545.SH,机械设备,253883.5355,0.7881,-0.2406
20240620,600558.SH,机械设备,323137.7392,1.4147,-0.1111
20240620,600560.SH,机械设备,298566.7425,3.2497,-0.1046
20240620,600562.SH,国防军工,1746052.1230,3.0810,-0.0370
20240620,600590.SH,国防军工,335177.8118,0.9615,-0.1778
20240620,600592.SH,机械设备,360397.3210,1.4791,-0.1113
20240620,600610.SH,化工,446721.5103,335.8549,-0.2087
20240620,600667.SH,建筑装饰,1276351.2479,1.5735,-0.0098
20240620,600679.SH,汽车,439030.7070,2.0027,-0.1003
20240620,600699.SH,汽车,2189122.1978,1.6459,-0.0559
20240620,600728.SH,计算机,832063.0764,1.1081,-0.0892
20240620,600743.SH,房地产,267455.4996,4.8854,-0.2450
20240620,600756.SH,计算机,333173.5181,1.4607,-0.0903
20240620,600815.SH,机械设备,358367.0850,2.3711,-0.1101
20240620,600820.SH,建筑装饰,2043662.4611,0.6961,-0.0647
20240620,600841.SH,汽车,474635.0501,0.9066,-0.1896
20240620,600845.SH,计算机,9538742.5637,9.9709,-0.1879
20240620,600873.SH,化工,2921255.6800,2.2810,-0.0922
20240620,600877.SH,电子,1321530.5048,5.4762,-0.0590
20240620,600883.SH,农林牧渔,138583.6560,1.4883,-0.1566
20240620,600893.SH,国防军工,9857367.4921,2.4874,0.0275
20240620,600903.SH,公用事业,760152.7088,2.5161,-0.1092
20240620,600929.SH,化工,892635.5582,1.1374,-0.1093
20240620,600960.SH,汽车,254738.1588,0.5532,-0.1728
20240620,600990.SH,国防军工,504268.6111,2.3353,-0.1714
20240620,601058.SH,汽车,4626357.0644,2.7736,-0.0911
20240620,601068.SH,建筑装饰,1257603.3335,5.3216,-0.1015
20240620,601186.SH,建筑装饰,11556189.8165,0.4513,-0.0555
20240620,601279.SH,汽车,685059.5455,1.6129,-0.1394
20240620,601326.SH,交通运输,1748859.9560,0.9263,-0.0249
20240620,601456.SH,非银金融,2959202.9606,1.6522,-0.1030
20240620,601500.SH,汽车,877398.8857,1.5741,-0.0936
20240620,601519.SH,计算机,1156230.4512,7.4136,-0.0970
20240620,601633.SH,汽车,21662341.9409,3.1456,-0.0621
20240620,601668.SH,建筑装饰,22724494.0344,0.5242,-0.0730
20240620,601669.SH,建筑装饰,9388256.8370,0.7062,0.0037
20240620,601727.SH,电气设备,5967066.8822,1.1323,-0.1051
20240620,601816.SH,交通运输,25584478.4823,1.2917,-0.0057
20240620,601886.SH,建筑装饰,560836.0197,0.7982,-0.2042
20240620,601998.SH,银行,34853663.7051,0.5345,-0.0804
20240620,603015.SH,机械设备,310035.9730,2.3636,-0.0589
20240620,603057.SH,食品饮料,660848.0000,3.6553,-0.2020
20240620,603081.SH,机械设备,393088.8815,1.4060,-0.1279
20240620,603097.SH,电气设备,433600.0000,4.5519,-0.0153
20240620,603100.SH,机械设备,982221.9975,2.3901,-0.0401
20240620,603109.SH,汽车,281750.0356,1.6096,-0.0811
20240620,603115.SH,有色金属,266947.2000,1.3315,-0.0964
20240620,603131.SH,机械设备,453136.6506,3.7443,-0.1149
20240620,603132.SH,有色金属,1359420.0000,4.4848,-0.0064
20240620,603151.SH,农林牧渔,194880.0000,1.5610,-0.2087
20240620,603170.SH,食品饮料,500012.5000,3.9583,-0.1343
20240620,603182.SH,农林牧渔,173929.3500,1.7474,-0.1322
20240620,603212.SH,电气设备,500926.7782,1.6741,-0.1679
20240620,603215.SH,家用电器,248840.0326,2.3529,-0.1588
20240620,603237.SH,食品饮料,349934.6087,2.1049,-0.1399
20240620,603272.SH,轻工制造,87668.4420,1.4586,-0.2480
20240620,603280.SH,机械设备,228738.0674,1.8649,0.0278
20240620,603283.SH,机械设备,1648601.8980,7.3428,0.2378
20240620,603322.SH,通信,418451.4702,13.1772,-0.1371
20240620,603327.SH,电子,967916.9254,4.8236,-0.1169
20240620,603360.SH,化工,596254.5420,3.9153,-0.3269
20240620,603408.SH,轻工制造,598852.6740,2.0071,-0.1289
20240620,603458.SH,建筑装饰,156905.2029,0.4741,-0.1158
20240620,603528.SH,计算机,474385.0480,2.4120,0.0030
20240620,603585.SH,化工,179462.0638,0.7611,-0.1821
20240620,603596.SH,汽车,2361282.8773,4.0944,0.0390
20240620,603610.SH,轻工制造,360281.6973,1.2151,-0.2080
20240620,603612.SH,化工,695528.1669,1.2510,-0.1856
20240620,603629.SH,电子,492553.4900,3.0224,-0.2475
20240620,603662.SH,机械设备,691289.7154,2.6811,-0.1118
20240620,603668.SH,农林牧渔,642989.7485,2.9006,-0.1715
20240620,603688.SH,化工,1768579.6136,3.1370,-0.2539
20240620,603697.SH,食品饮料,254904.4904,1.4389,-0.1534
20240620,603700.SH,机械设备,200803.0960,1.2558,-0.0843
20240620,603722.SH,化工,393608.2500,5.2842,0.0124
20240620,603738.SH,电子,528700.3244,3.0293,-0.0015
20240620,603787.SH,汽车,241881.1233,1.5742,-0.1175
20240620,603859.SH,计算机,556309.4452,2.0237,-0.3575
20240620,603887.SH,计算机,206668.9399,0.8323,-0.1588
20240620,603922.SH,汽车,329856.0000,3.2493,-0.0160
20240620,603949.SH,汽车,248719.0090,2.5478,-0.1556
20240620,603967.SH,交通运输,315120.0394,1.4568,-0.0809
20240620,603977.SH,化工,628696.7299,1.9831,-0.0858
20240620,603982.SH,汽车,214852.5187,1.0712,-0.1274
20240620,603985.SH,电气设备,559889.6638,1.6798,-0.2175
20240620,603992.SH,轻工制造,727851.4572,2.8174,-0.0187
20240620,603995.SH,钢铁,635456.4452,1.2921,-0.1035
20240620,605111.SH,电子,1334463.5378,3.7464,-0.1672
20240620,605118.SH,计算机,629401.3360,4.5222,-0.1285
20240620,605218.SH,电子,356708.8790,2.8483,-0.1090
20240620,605222.SH,电气设备,618842.7807,1.4046,-0.2144
20240620,605566.SH,化工,218410.9200,1.0807,-0.1015
20240621,600099.SH,汽车,152945.7600,2.9969,-0.1142
20240621,600110.SH,电气设备,544899.4300,0.9128,-0.2409
20240621,600114.SH,机械设备,886975.8234,3.5695,-0.0090
20240621,600148.SH,汽车,170668.8387,3.6359,-0.0585
20240621,600150.SH,国防军工,17102567.5706,3.5235,0.0790
20240621,600166.SH,汽车,1832861.8358,1.2626,-0.0803
20240621,600170.SH,建筑装饰,1928248.9244,0.6412,-0.0921
20240621,600172.SH,机械设备,285552.5262,1.1960,-0.2414
20240621,600182.SH,汽车,488580.0000,3.8654,-0.0471
20240621,600186.SH,食品饮料,624051.3971,3.9333,-0.1300
20240621,600198.SH,通信,679691.1343,28.8475,-0.0281
20240621,600218.SH,汽车,296207.9449,0.9298,-0.0885
20240621,600262.SH,机械设备,280840.0000,1.8245,-0.1396
20240621,600271.SH,计算机,1398927.9017,1.0175,-0.0713
20240621,600302.SH,机械设备,121449.4412,1.5474,-0.1702
20240621,600303.SH,汽车,187142.3664,1.1567,-0.0948
20240621,600325.SH,房地产,1876967.7431,0.8366,-0.0991
20240621,600326.SH,建筑材料,591560.9070,1.6248,-0.0129
20240621,600343.SH,机械设备,506097.6340,3.1158,-0.0075
20240621,600382.SH,钢铁,302297.8680,0.9758,-0.0484
20240621,600419.SH,食品饮料,271521.3286,1.1335,-0.0998
20240621,600421.SH,机械设备,122445.6000,100.0764,0.0738
20240621,600435.SH,国防军工,1328372.0162,4.9608,-0.0232
20240621,600444.SH,机械设备,183027.4150,2.6431,-0.0458
20240621,600480.SH,汽车,954616.0362,1.3138,-0.0881
20240621,600482.SH,电气设备,4122548.8180,1.1188,-0.0499
20240621,600502.SH,建筑装饰,798188.2812,0.7799,-0.0719
20240621,600512.SH,建筑装饰,306989.3437,0.4872,-0.1429
20240621,600517.SH,非银金融,2527548.5988,1.2372,-0.0695
20240621,600520.SH,机械设备,249368.8200,6.9993,-0.1177
20240621,600530.SH,食品饮料,213103.0000,7.3113,0.0700
20240621,600536.SH,计算机,2535239.3046,11.5820,-0.0965
20240621,600538.SH,医药生物,211251.9342,2.4654,-0.1123
20240621,600545.SH,机械设备,253883.5355,0.7881,-0.2240
20240621,600558.SH,机械设备,324035.3440,1.4186,-0.0861
20240621,600560.SH,机械设备,298119.4515,3.2448,-0.0876
20240621,600562.SH,国防军工,1733633.5446,3.0591,-0.0399
20240621,600590.SH,国防军工,332619.2025,0.9542,-0.1720
20240621,600592.SH,机械设备,362395.0889,1.4873,-0.0984
20240621,600610.SH,化工,438151.3134,329.4117,-0.1980
20240621,600667.SH,建筑装饰,1276351.2479,1.5735,0.0219
20240621,600679.SH,汽车,440576.5897,2.0098,-0.0646
20240621,600699.SH,汽车,2246878.9611,1.6894,-0.0081
20240621,600728.SH,计算机,819196.1216,1.0910,-0.0795
20240621,600743.SH,房地产,276839.9031,5.0568,-0.2027
20240621,600756.SH,计算机,329932.5306,1.4465,-0.0771
20240621,600815.SH,机械设备,353044.8015,2.3359,-0.1116
20240621,600820.SH,建筑装饰,2078247.5181,0.7079,-0.0420
20240621,600841.SH,汽车,474635.0501,0.9066,-0.1638
20240621,600845.SH,计算机,9579124.2982,10.0131,-0.1687
20240621,600873.SH,化工,2912697.3138,2.2743,-0.0851
20240621,600877.SH,电子,1321530.5048,5.4762,-0.0346
20240621,600883.SH,农林牧渔,139055.8320,1.4934,-0.1287
20240621,600893.SH,国防军工,9830711.5497,2.4807,0.0424
20240621,600903.SH,公用事业,755552.6924,2.5008,-0.0913
20240621,600929.SH,化工,892635.5582,1.1374,-0.0772
20240621,600960.SH,汽车,255688.6743,0.5552,-0.1487
20240621,600990.SH,国防军工,506476.6838,2.3456,-0.1844
20240621,601058.SH,汽车,4629645.1647,2.7756,-0.0951
20240621,601068.SH,建筑装饰,1269439.6001,5.3717,-0.0654
20240621,601186.SH,建筑装饰,11637667.0655,0.4544,-0.0294
20240621,601279.SH,汽车,688231.1175,1.6204,-0.1070
20240621,601326.SH,交通运输,1754447.3680,0.9292,-0.0063
20240621,601456.SH,非银金融,2959202.9606,1.6522,-0.0999
20240621,601500.SH,汽车,890114.8116,1.5969,-0.0541
20240621,601519.SH,计算机,1154226.5856,7.4008,-0.0725
20240621,601633.SH,汽车,22191941.7833,3.2226,-0.0342
20240621,601668.SH,建筑装饰,22807733.9393,0.5262,-0.0535
20240621,601669.SH,建筑装饰,9508839.9524,0.7153,0.0299
20240621,601727.SH,电气设备,5904747.6459,1.1204,-0.0998
20240621,601816.SH,交通运输,25535371.9977,1.2892,0.0078
20240621,601886.SH,建筑装饰,567634.0321,0.8079,-0.1692
20240621,601998.SH,银行,35602055.2571,0.5460,-0.0646
20240621,603015.SH,机械设备,308014.8780,2.3482,-0.0475
20240621,603057.SH,食品饮料,652608.0000,3.6097,-0.1914
20240621,603081.SH,机械设备,394316.0060,1.4104,-0.0957
20240621,603097.SH,电气设备,433760.0000,4.5536,-0.0387
20240621,603100.SH,机械设备,981432.1125,2.3882,-0.0123
20240621,603109.SH,汽车,280914.6018,1.6049,-0.0737
20240621,603115.SH,有色金属,262880.8000,1.3113,-0.1014
20240621,603131.SH,机械设备,442642.9597,3.6576,-0.0902
20240621,603132.SH,有色金属,1327146.0000,4.3783,0.0000
20240621,603151.SH,农林牧渔,196224.0000,1.5717,-0.2000
20240621,603170.SH,食品饮料,500012.5000,3.9583,-0.1071
20240621,603182.SH,农林牧渔,174258.4500,1.7508,-0.1048
20240621,603212.SH,电气设备,496989.3625,1.6610,-0.1780
20240621,603215.SH,家用电器,250160.6393,2.3654,-0.1423
20240621,603237.SH,食品饮料,352645.0684,2.1212,-0.1143
20240621,603272.SH,轻工制造,86839.4260,1.4448,-0.2034
20240621,603280.SH,机械设备,231881.8607,1.8905,0.0727
20240621,603283.SH,机械设备,1603731.0809,7.1429,0.2384
20240621,603322.SH,通信,412304.7254,12.9836,-0.1280
20240621,603327.SH,电子,949615.9752,4.7324,-0.1611
20240621,603360.SH,化工,596758.9875,3.9187,-0.3320
20240621,603408.SH,轻工制造,602433.2580,2.0191,-0.1226
20240621,603458.SH,建筑装饰,164065.5594,0.4958,-0.0539
20240621,603528.SH,计算机,483562.1397,2.4587,0.0458
20240621,603585.SH,化工,180542.0762,0.7657,-0.1600
20240621,603596.SH,汽车,2425576.7342,4.2058,0.0817
20240621,603610.SH,轻工制造,369243.9285,1.2453,-0.1773
20240621,603612.SH,化工,695528.1669,1.2510,-0.1506
20240621,603629.SH,电子,495141.7900,3.0382,-0.2299
20240621,603662.SH,机械设备,678859.4958,2.6329,-0.1040
20240621,603668.SH,农林牧渔,667101.8640,3.0094,-0.1141
20240621,603688.SH,化工,1758829.4044,3.1197,-0.2280
20240621,603697.SH,食品饮料,255759.8746,1.4437,-0.1295
20240621,603700.SH,机械设备,192876.6580,1.2528,-0.0988
20240621,603722.SH,化工,390266.6250,5.2394,0.0165
20240621,603738.SH,电子,521303.1917,2.9869,0.0136
20240621,603787.SH,汽车,256150.0383,1.6671,-0.0380
20240621,603859.SH,计算机,557046.9301,2.0264,-0.3458
20240621,603887.SH,计算机,207597.7890,0.8360,-0.1354
20240621,603922.SH,汽车,332416.0000,3.2745,-0.0144
20240621,603949.SH,汽车,249563.5558,2.5564,-0.1277
20240621,603967.SH,交通运输,322053.3736,1.4889,-0.0607
20240621,603977.SH,化工,647333.9848,2.0418,-0.0280
20240621,603982.SH,汽车,214329.7632,1.0686,-0.1048
20240621,603985.SH,电气设备,546223.0657,1.6388,-0.2153
20240621,603992.SH,轻工制造,729075.4227,2.8221,-0.0160
20240621,603995.SH,钢铁,635823.1252,1.2929,-0.0869
20240621,605111.SH,电子,1318265.5677,3.7009,-0.1445
20240621,605118.SH,计算机,623701.7120,4.4812,-0.1145
20240621,605218.SH,电子,355006.2113,2.8348,-0.0764
20240621,605222.SH,电气设备,619260.9177,1.4056,-0.1920
20240621,605566.SH,化工,216277.4800,1.0701,-0.0959
20240624,600099.SH,汽车,144400.0800,2.8294,-0.1562
20240624,600110.SH,电气设备,527434.7047,0.8836,-0.2598
20240624,600114.SH,机械设备,847527.2809,3.4107,-0.0101
20240624,600148.SH,汽车,162602.4011,3.4640,-0.1030
20240624,600150.SH,国防军工,16816332.1301,3.4646,0.0603
20240624,600166.SH,汽车,1792843.0184,1.2351,-0.0931
20240624,600170.SH,建筑装饰,1901591.1052,0.6324,-0.1083
20240624,600172.SH,机械设备,265361.9436,1.1115,-0.2896
20240624,600182.SH,汽车,473960.0000,3.7497,-0.0799
20240624,600186.SH,食品饮料,604325.6345,3.8089,-0.1554
20240624,600198.SH,通信,656118.0313,27.8470,-0.0636
20240624,600218.SH,汽车,278348.3482,0.8822,-0.1388
20240624,600262.SH,机械设备,269620.0000,1.7516,-0.1595
20240624,600271.SH,计算机,1350752.9011,0.9825,-0.0955
20240624,600302.SH,机械设备,115221.2647,1.4680,-0.2014
20240624,600303.SH,汽车,177683.9075,1.0982,-0.1543
20240624,600325.SH,房地产,1827429.0050,0.8145,-0.0892
20240624,600326.SH,建筑材料,592849.7107,1.6283,-0.0535
20240624,600343.SH,机械设备,484398.6181,2.9822,-0.0356
20240624,600382.SH,钢铁,293067.3988,0.9460,-0.0775
20240624,600419.SH,食品饮料,260314.6700,1.0867,-0.1540
20240624,600421.SH,机械设备,114426.0000,93.5219,0.0052
20240624,600435.SH,国防军工,1294914.9089,4.8170,-0.0579
20240624,600444.SH,机械设备,176731.2719,2.5521,-0.0651
20240624,600480.SH,汽车,927341.2923,1.2763,-0.0921
20240624,600482.SH,电气设备,4070004.3827,1.1045,-0.0530
20240624,600502.SH,建筑装饰,784456.0097,0.7665,-0.0842
20240624,600512.SH,建筑装饰,300593.7324,0.4771,-0.1532
20240624,600517.SH,非银金融,2493237.9844,1.2204,-0.0879
20240624,600520.SH,机械设备,236852.8500,6.6480,-0.1247
20240624,600530.SH,食品饮料,192180.1600,6.5935,-0.0462
20240624,600536.SH,计算机,2517185.7185,11.4996,-0.0790
20240624,600538.SH,医药生物,210727.7359,2.4592,-0.1299
20240624,600545.SH,机械设备,237792.3255,0.7381,-0.2732
20240624,600558.SH,机械设备,311468.8764,1.3636,-0.1215
20240624,600560.SH,机械设备,288502.6950,3.1401,-0.0896
20240624,600562.SH,国防军工,1655396.5007,2.9211,-0.0465
20240624,600590.SH,国防军工,315561.8075,0.9052,-0.2043
20240624,600592.SH,机械设备,346412.9461,1.4217,-0.1198
20240624,600610.SH,化工,421010.9198,316.5252,-0.2093
20240624,600667.SH,建筑装饰,1219484.1131,1.5034,-0.0052
20240624,600679.SH,汽车,423571.8793,1.9322,-0.0927
20240624,600699.SH,汽车,2084878.2836,1.5676,-0.0549
20240624,600728.SH,计算机,784884.2422,1.0453,-0.1051
20240624,600743.SH,房地产,265109.3988,4.8425,-0.2098
20240624,600756.SH,计算机,320857.7655,1.4067,-0.0942
20240624,600815.SH,机械设备,340626.1402,2.2537,-0.1504
20240624,600820.SH,建筑装饰,2056238.8455,0.7004,-0.0522
20240624,600841.SH,汽车,452429.9016,0.8642,-0.1970
20240624,600845.SH,计算机,9521436.1061,9.9528,-0.1579
20240624,600873.SH,化工,2898433.3700,2.2631,-0.0977
20240624,600877.SH,电子,1256401.3133,5.2063,-0.0381
20240624,600883.SH,农林牧渔,136931.0400,1.4706,-0.1445
20240624,600893.SH,国防军工,9729418.9687,2.4551,0.0399
20240624,600903.SH,公用事业,722202.5735,2.3905,-0.1326
20240624,600929.SH,化工,872725.4714,1.1120,-0.1070
20240624,600960.SH,汽车,243331.9726,0.5284,-0.1768
20240624,600990.SH,国防军工,480255.8201,2.2241,-0.1750
20240624,601058.SH,汽车,4593476.0618,2.7539,-0.0887
20240624,601068.SH,建筑装饰,1216176.4001,5.1463,-0.0987
20240624,601186.SH,建筑装饰,11447553.4845,0.4470,-0.0399
20240624,601279.SH,汽车,620042.3201,1.4598,-0.1751
20240624,601326.SH,交通运输,1709748.0720,0.9055,-0.0347
20240624,601456.SH,非银金融,2879913.3119,1.6079,-0.1008
20240624,601500.SH,汽车,874219.9043,1.5684,-0.0566
20240624,601519.SH,计算机,1130180.1984,7.2466,-0.0844
20240624,601633.SH,汽车,21696509.6727,3.1506,-0.0242
20240624,601668.SH,建筑装饰,22766113.9869,0.5252,-0.0404
20240624,601669.SH,建筑装饰,9439935.3150,0.7101,0.0224
20240624,601727.SH,电气设备,5733369.7459,1.0879,-0.1341
20240624,601816.SH,交通运输,25731797.9362,1.2991,0.0214
20240624,601886.SH,建筑装饰,548372.9970,0.7805,-0.1893
20240624,601998.SH,银行,34853663.7051,0.5345,-0.0791
20240624,603015.SH,机械设备,290633.4610,2.2157,-0.0990
20240624,603057.SH,食品饮料,624704.8340,3.4123,-0.1742
20240624,603081.SH,机械设备,370182.5575,1.3241,-0.1323
20240624,603097.SH,电气设备,419200.0000,4.4007,-0.0884
20240624,603100.SH,机械设备,956945.6775,2.3286,-0.0389
20240624,603109.SH,汽车,271515.9720,1.5512,-0.1003
20240624,603115.SH,有色金属,252116.8000,1.2576,-0.1289
20240624,603131.SH,机械设备,421019.5968,3.4790,-0.1054
20240624,603132.SH,有色金属,1294872.0000,4.2719,-0.0265
20240624,603151.SH,农林牧渔,186816.0000,1.4964,-0.2399
20240624,603170.SH,食品饮料,478011.9500,3.7841,-0.1555
20240624,603182.SH,农林牧渔,167511.9000,1.6830,-0.1601
20240624,603212.SH,电气设备,473802.3588,1.5835,-0.1972
20240624,603215.SH,家用电器,242991.6315,2.2976,-0.1615
20240624,603237.SH,食品饮料,348650.7068,2.0972,-0.1290
20240624,603272.SH,轻工制造,83523.3620,1.3897,-0.2418
20240624,603280.SH,机械设备,211393.0007,1.7235,-0.0176
20240624,603283.SH,机械设备,1557858.6830,6.9386,0.2615
20240624,603322.SH,通信,401272.1066,12.6362,-0.1513
20240624,603327.SH,电子,910302.8227,4.5365,-0.1234
20240624,603360.SH,化工,585156.7417,3.8425,-0.3156
20240624,603408.SH,轻工制造,588110.9220,1.9711,-0.1417
20240624,603458.SH,建筑装饰,153792.0044,0.4647,-0.1147
20240624,603528.SH,计算机,511093.4148,2.5987,0.1330
20240624,603585.SH,化工,171181.9686,0.7260,-0.2055
20240624,603596.SH,汽车,2407380.3596,4.1743,0.1212
20240624,603610.SH,轻工制造,350602.4875,1.1825,-0.2151
20240624,603612.SH,化工,676057.7050,1.2160,-0.1639
20240624,603629.SH,电子,464082.1900,2.8477,-0.2563
20240624,603662.SH,机械设备,652586.5315,2.5310,-0.1078
20240624,603668.SH,农林牧渔,650022.4489,2.9323,-0.1280
20240624,603688.SH,化工,1702494.8623,3.0198,-0.2251
20240624,603697.SH,食品饮料,245495.2643,1.3858,-0.1608
20240624,603700.SH,机械设备,184746.9780,1.2000,-0.1473
20240624,603722.SH,化工,385869.7500,5.1803,-0.0523
20240624,603738.SH,电子,494439.9204,2.8838,-0.0163
20240624,603787.SH,汽车,246714.1429,1.6057,-0.0727
20240624,603859.SH,计算机,515993.6038,1.8770,-0.3889
20240624,603887.SH,计算机,199238.1465,0.8024,-0.1670
20240624,603922.SH,汽车,328832.0000,3.2392,-0.0396
20240624,603949.SH,汽车,236684.2183,2.4245,-0.1578
20240624,603967.SH,交通运输,306106.7049,1.4152,-0.0925
20240624,603977.SH,化工,615650.6515,1.9419,-0.0624
20240624,603982.SH,汽车,201783.6307,1.0060,-0.1479
20240624,603985.SH,电气设备,508750.1355,1.5264,-0.2516
20240624,603992.SH,轻工制造,713163.8718,2.7605,-0.0327
20240624,603995.SH,钢铁,613455.6450,1.2474,-0.1204
20240624,605111.SH,电子,1334878.8703,3.7476,-0.0972
20240624,605118.SH,计算机,591539.5480,4.2501,-0.1336
20240624,605218.SH,电子,336064.0333,2.6835,-0.0998
20240624,605222.SH,电气设备,604207.9852,1.3714,-0.2177
20240624,605566.SH,化工,203076.8200,1.0048,-0.1534
20240625,600099.SH,汽车,146810.4000,2.8767,-0.1443
20240625,600110.SH,电气设备,529181.1772,0.8865,-0.2628
20240625,600114.SH,机械设备,828419.3931,3.3338,-0.0407
20240625,600148.SH,汽车,165715.7630,3.5303,-0.0985
20240625,600150.SH,国防军工,16570348.5484,3.4139,0.0266
20240625,600166.SH,汽车,1800846.7819,1.2406,-0.0854
20240625,600170.SH,建筑装饰,1919362.9847,0.6383,-0.1000
20240625,600172.SH,机械设备,272572.8660,1.1417,-0.2588
20240625,600182.SH,汽车,475660.0000,3.7632,-0.0766
20240625,600186.SH,食品饮料,606118.8857,3.8202,-0.1634
20240625,600198.SH,通信,644331.4799,27.3468,-0.0838
20240625,600218.SH,汽车,284446.7471,0.9015,-0.1293
20240625,600262.SH,机械设备,273700.0000,1.7781,-0.1363
20240625,600271.SH,计算机,1332224.0547,0.9734,-0.1046
20240625,600302.SH,机械设备,117643.3334,1.4989,-0.1827
20240625,600303.SH,汽车,168901.0528,1.0439,-0.2355
20240625,600325.SH,房地产,1860454.8304,0.8292,-0.0714
20240625,600326.SH,建筑材料,578672.8698,1.5894,-0.0426
20240625,600343.SH,机械设备,492057.0943,3.0294,-0.0191
20240625,600382.SH,钢铁,293836.6045,0.9484,-0.0728
20240625,600419.SH,食品饮料,258073.3383,1.0774,-0.1453
20240625,600421.SH,机械设备,125966.4000,102.9540,0.0733
20240625,600435.SH,国防军工,1285901.5800,4.7834,-0.0855
20240625,600444.SH,机械设备,176438.4281,2.5479,-0.0752
20240625,600480.SH,汽车,935795.9180,1.2879,-0.1108
20240625,600482.SH,电气设备,4002134.4872,1.0861,-0.0768
20240625,600502.SH,建筑装饰,729526.9237,0.7454,-0.1567
20240625,600512.SH,建筑装饰,306989.3437,0.4872,-0.1312
20240625,600517.SH,非银金融,2453208.9342,1.2008,-0.1191
20240625,600520.SH,机械设备,233208.9600,6.5457,-0.1730
20240625,600530.SH,食品饮料,188305.5600,6.4605,-0.0933
20240625,600536.SH,计算机,2414022.3694,11.0283,-0.1049
20240625,600538.SH,医药生物,208630.9425,2.4348,-0.1329
20240625,600545.SH,机械设备,239580.2377,0.7437,-0.2556
20240625,600558.SH,机械设备,313264.0860,1.3714,-0.1165
20240625,600560.SH,机械设备,290068.2135,3.2127,-0.0981
20240625,600562.SH,国防军工,1642977.9223,2.8991,-0.0657
20240625,600590.SH,国防军工,313856.0680,0.9003,-0.2103
20240625,600592.SH,机械设备,350808.0353,1.4397,-0.1013
20240625,600610.SH,化工,428509.8420,322.1630,-0.1968
20240625,600667.SH,建筑装饰,1179466.4997,1.4541,-0.0604
20240625,600679.SH,汽车,437484.8242,1.9957,-0.0721
20240625,600699.SH,汽车,2103191.4037,1.5813,-0.0557
20240625,600728.SH,计算机,774161.7799,1.0310,-0.1217
20240625,600743.SH,房地产,290916.5084,5.3139,-0.1268
20240625,600756.SH,计算机,316320.3829,1.3868,-0.1199
20240625,600815.SH,机械设备,347722.5181,2.3007,-0.1171
20240625,600820.SH,建筑装饰,2046806.5572,0.6972,-0.0660
20240625,600841.SH,汽车,460756.8323,0.8801,-0.1802
20240625,600845.SH,计算机,9235879.5552,9.6543,-0.1999
20240625,600873.SH,化工,2912697.3138,2.2743,-0.0916
20240625,600877.SH,电子,1217323.7983,5.0444,-0.0821
20240625,600883.SH,农林牧渔,150624.1440,1.6176,-0.0562
20240625,600893.SH,国防军工,9572148.9087,2.4155,0.0190
20240625,600903.SH,公用事业,718752.5613,2.3790,-0.1588
