ts_code,end_date,ann_date,roe,roa,roic,grossprofit_margin,current_ratio,quick_ratio,netprofit_margin,debt_to_assets,assets_turn,accruals_ratio
000153.SZ,20250930,20251024,4.8668,2.0825,2.7072,7.86,0.4488,0.3141,3.14,57.21,0.6465,0.1145
000153.SZ,20250630,20250822,3.7084,1.6237,2.1109,9.25,0.4673,0.3271,3.7,56.21,0.425,0.6307
000153.SZ,20250630,20250822,3.7084,1.6237,2.1109,9.25,0.4673,0.3271,3.7,56.21,0.425,0.6307
000153.SZ,20250331,20250425,1.8621,0.8113,1.0548,9.92,0.4633,0.3243,3.97,56.43,0.1982,0.676
000155.SZ,20250930,20251028,3.3746,1.5154,1.97,52.37,0.489,0.3423,20.95,55.09,0.0783,-2.8045
000155.SZ,20250630,20250829,2.9333,1.3649,1.7744,54.22,0.5221,0.3655,21.69,53.47,0.0561,-0.7141
000155.SZ,20250331,20250430,2.2782,1.0416,1.3541,80.83,0.5054,0.3538,32.33,54.28,0.0313,0.0731
000155.SZ,20241231,20250428,8.23,4.1212,5.3576,59.38,0.6018,0.4213,23.75,49.92,0.13,-1.0338
000156.SZ,20250930,20251031,2.3354,1.2097,1.5727,13.66,0.6448,0.4514,5.46,48.2,0.2184,0.3132
000156.SZ,20250630,20250830,1.6859,0.8842,1.1495,14.44,0.6618,0.4632,5.77,47.55,0.151,1.7228
000156.SZ,20250331,20250430,0.8703,0.4657,0.6054,15.29,0.6905,0.4833,6.12,46.49,0.0732,4.3418
000156.SZ,20241231,20250320,3.5887,1.8948,2.4633,14.42,0.6712,0.4698,5.77,47.2,0.3222,-2.6103
000157.SZ,20250930,20251031,6.7907,3.1373,4.0784,27.62,0.5152,0.3607,11.05,53.8,0.2916,0.2636
000157.SZ,20250630,20250830,4.8386,2.2231,2.89,29.16,0.51,0.357,11.67,54.06,0.1965,0.3669
000157.SZ,20250331,20250430,2.4422,1.146,1.4897,31.28,0.5304,0.3713,12.51,53.08,0.0956,0.4669
000157.SZ,20241231,20250325,6.2009,2.9985,3.898,22.04,0.5618,0.3933,8.81,51.64,0.3572,0.398
000158.SZ,20250930,20251029,-2.9337,-0.8884,-1.1549,-7.67,0.2606,0.1824,-3.07,69.72,0.3034,5.9311
000158.SZ,20250630,20250819,-1.746,-0.5305,-0.6896,-6.33,0.2618,0.1833,-2.53,69.62,0.2194,7.4691
000158.SZ,20250331,20250430,-1.874,-0.5779,-0.7513,-20.09,0.2675,0.1873,-8.04,69.16,0.0741,11.87
000158.SZ,20241231,20250429,-10.5706,-3.4882,-4.5346,-17.49,0.2955,0.2069,-7.0,67.0,0.5237,0.467
000159.SZ,20250930,20251031,0.9904,0.5611,0.7294,3.84,0.7842,0.5489,1.54,43.35,0.3708,9.205
000159.SZ,20250630,20250725,1.2182,0.7089,0.9216,6.53,0.8351,0.5846,2.61,41.81,0.2726,2.6272
000159.SZ,20250630,20250725,1.2182,0.7089,0.9216,6.53,0.8351,0.5846,2.61,41.81,0.2726,2.6272
000159.SZ,20250331,20250425,0.425,0.2497,0.3247,5.98,0.8551,0.5985,2.39,41.24,0.1042,11.1508
000166.SZ,20250930,20251031,7.4232,1.4347,1.8652,112.73,0.1438,0.1006,45.09,80.67,0.0275,0.5803
000166.SZ,20250630,20250830,4.0178,0.8048,1.0462,102.67,0.1503,0.1052,41.07,79.97,0.017,-2.8959
000166.SZ,20250331,20250430,1.8708,0.3774,0.4907,102.51,0.1516,0.1062,41.01,79.82,0.008,-7.415
000166.SZ,20241231,20250329,5.0853,0.9721,1.2637,63.17,0.1418,0.0993,25.27,80.88,0.0371,-4.0238
000301.SZ,20250930,20251031,0.3698,0.0656,0.0853,0.3,0.1294,0.0906,0.12,82.26,0.4419,-88.15
000301.SZ,20250630,20250830,1.1264,0.2005,0.2607,1.59,0.1299,0.091,0.64,82.2,0.2917,-6.0867
000301.SZ,20250331,20250429,0.9946,0.1773,0.2305,2.88,0.1302,0.0911,1.15,82.17,0.1446,9.142
000301.SZ,20241231,20250429,-6.611,-1.2125,-1.5762,-4.15,0.1348,0.0943,-1.66,81.66,0.6979,-5.5269
000333.SZ,20250930,20251030,17.3257,6.8363,8.8872,26.61,0.391,0.2737,10.64,60.54,0.609,-0.4915
000333.SZ,20250630,20250830,12.0194,4.3219,5.6185,26.53,0.3369,0.2358,10.61,64.04,0.4062,-0.4261
000333.SZ,20250331,20250430,5.5633,2.1176,2.7529,24.93,0.3687,0.2581,9.97,61.94,0.2073,-0.1399
000333.SZ,20250331,20250430,5.5633,2.1176,2.7529,24.93,0.3687,0.2581,9.97,61.94,0.2073,-0.1399
000338.SZ,20250930,20251031,9.8232,3.5493,4.6142,15.91,0.3394,0.2376,6.36,63.87,0.4817,-0.6725
000338.SZ,20250630,20250830,6.4047,2.2141,2.8783,14.5,0.317,0.2219,5.8,65.43,0.3191,-0.2069
000338.SZ,20250331,20250430,3.0771,1.0894,1.4163,12.28,0.3289,0.2302,4.91,64.6,0.1648,2.7174
000338.SZ,20250331,20250430,3.0771,1.0894,1.4163,12.28,0.3289,0.2302,4.91,64.6,0.1648,2.7174
000400.SZ,20250930,20251028,7.7913,3.8588,5.0164,26.41,0.5888,0.4121,10.56,50.47,0.3667,-1.1104
000400.SZ,20250630,20250821,5.4867,2.7173,3.5324,27.52,0.5887,0.4121,11.01,50.48,0.2506,-0.7525
000400.SZ,20250331,20250411,1.8198,0.9251,1.2026,25.16,0.6204,0.4343,10.06,49.17,0.0937,0.222
000400.SZ,20250331,20250411,1.8198,0.9251,1.2026,25.16,0.6204,0.4343,10.06,49.17,0.0937,0.222
000401.SZ,20250930,20251029,0.1464,0.0738,0.0959,0.22,0.6099,0.4269,0.09,49.59,0.3149,-53.5385
000401.SZ,20250630,20250828,-0.5596,-0.2744,-0.3568,-3.82,0.5775,0.4042,-1.53,50.96,0.1974,-9.1515
000401.SZ,20250630,20250828,-0.5596,-0.2744,-0.3568,-3.82,0.5775,0.4042,-1.53,50.96,0.1974,-9.1515
000401.SZ,20250331,20250430,-3.2086,-1.5421,-2.0048,-59.62,0.5552,0.3887,-23.85,51.94,0.0656,-0.6488
000402.SZ,20250930,20251031,-5.5738,-1.2757,-1.6584,-58.95,0.1781,0.1247,-23.58,77.11,0.0534,-2.4747
000402.SZ,20250630,20250819,-4.1335,-0.9475,-1.2318,-59.43,0.1784,0.1249,-23.77,77.08,0.0393,-2.5806
000402.SZ,20250331,20250429,-1.5457,-0.3528,-0.4586,-41.34,0.1775,0.1242,-16.54,77.18,0.0215,-3.4562
000402.SZ,20250331,20250429,-1.5457,-0.3528,-0.4586,-41.34,0.1775,0.1242,-16.54,77.18,0.0215,-3.4562
000403.SZ,20250930,20251029,4.4786,3.7508,4.876,55.23,3.0922,2.1645,22.09,16.25,0.1719,1.2671
000403.SZ,20250930,20251029,4.4786,3.7508,4.876,55.23,3.0922,2.1645,22.09,16.25,0.1719,1.2671
000403.SZ,20250630,20250822,2.9792,2.5909,3.3681,59.79,4.003,2.8021,23.91,13.04,0.1077,1.8108
000403.SZ,20250331,20250424,1.1179,0.9732,1.2652,59.35,4.036,2.8252,23.74,12.94,0.0406,2.3208
000404.SZ,20250930,20251023,9.0816,3.3754,4.388,14.05,0.3549,0.2484,5.62,62.83,0.6504,-0.2346
000404.SZ,20250930,20251023,9.0816,3.3754,4.388,14.05,0.3549,0.2484,5.62,62.83,0.6504,-0.2346
000404.SZ,20250630,20250806,6.2107,2.1937,2.8518,13.35,0.3277,0.2294,5.34,64.68,0.4514,-0.0457
000404.SZ,20250331,20250419,2.4097,0.8843,1.1495,9.86,0.3478,0.2435,3.95,63.3,0.2426,2.8856
000407.SZ,20250930,20251028,3.9998,2.2312,2.9006,12.43,0.7569,0.5299,4.97,44.22,0.4793,1.3732
000407.SZ,20250630,20250820,2.9615,1.579,2.0528,12.96,0.6853,0.4797,5.18,46.68,0.3344,2.5512
000407.SZ,20250331,20250426,0.9232,0.477,0.6201,7.82,0.6414,0.449,3.13,48.33,0.1736,8.4904
000407.SZ,20250331,20250426,0.9232,0.477,0.6201,7.82,0.6414,0.449,3.13,48.33,0.1736,8.4904
000408.SZ,20250930,20251017,18.9871,17.5073,22.7595,285.53,7.0987,4.9691,114.21,7.79,0.1527,0.514
000408.SZ,20250630,20250802,12.1683,11.3124,14.7062,267.44,7.9306,5.5514,106.98,7.03,0.105,0.5391
000408.SZ,20250331,20250419,5.2749,4.8225,6.2692,337.61,6.3959,4.4771,135.05,8.58,0.0357,0.8619
000408.SZ,20241231,20250329,19.1658,17.5949,22.8733,197.59,6.7201,4.7041,79.04,8.2,0.2228,0.6454
000409.SZ,20250930,20251027,3.2818,2.2575,2.9347,19.25,1.3223,0.9256,7.7,31.21,0.3206,4.9056
000409.SZ,20250630,20250827,2.7208,1.9552,2.5418,22.07,1.5323,1.0726,8.83,28.14,0.2431,8.3344
000409.SZ,20250331,20250424,2.0565,1.4017,1.8222,25.98,1.2844,0.8991,10.39,31.84,0.115,8.3376
000409.SZ,20250331,20250424,2.0565,1.4017,1.8222,25.98,1.2844,0.8991,10.39,31.84,0.115,8.3397
000410.SZ,20250930,20251030,0.0434,0.0195,0.0254,1.64,0.4912,0.3438,0.66,54.98,0.3951,
000410.SZ,20250630,20250830,2.2297,0.7838,1.0189,7.16,0.3253,0.2277,2.86,64.85,0.3476,3.6784
000410.SZ,20250331,20250424,-3.0634,-0.9177,-1.193,-20.53,0.2566,0.1796,-8.21,70.04,0.1144,0.255
000410.SZ,20241231,20250424,0.6732,0.2074,0.2697,1.89,0.2672,0.1871,0.75,69.18,0.4685,
000411.SZ,20250930,20251029,6.8618,2.1251,2.7626,3.81,0.2692,0.1884,1.53,69.03,1.5629,4.4337
000411.SZ,20250930,20251029,6.8618,2.1251,2.7626,3.81,0.2692,0.1884,1.53,69.03,1.5629,4.4337
000411.SZ,20250630,20250828,5.33,1.7158,2.2306,4.34,0.2849,0.1994,1.73,67.81,1.0721,3.7865
000411.SZ,20250331,20250428,2.15,0.7013,0.9117,3.53,0.2905,0.2033,1.41,67.38,0.5448,27.3055
000415.SZ,20250930,20251031,-4.5498,-0.7319,-0.9514,-1.9,0.115,0.0805,-0.76,83.91,0.1407,-13.9527
000415.SZ,20250630,20250830,-6.7316,-1.0776,-1.4008,-11.46,0.1143,0.08,-4.59,83.99,0.0994,-6.5374
000415.SZ,20250331,20250430,2.1206,0.3501,0.4551,14.8,0.1186,0.0831,5.92,83.49,0.0589,-6.097
000415.SZ,20250331,20250430,2.1206,0.3501,0.4551,14.8,0.1186,0.0831,5.92,83.49,0.0589,-6.097
000417.SZ,20250930,20251031,3.6623,1.7078,2.2201,10.89,0.5242,0.367,4.36,53.37,0.3974,3.587
000417.SZ,20250630,20250820,3.601,1.6921,2.1998,14.08,0.5319,0.3723,5.63,53.01,0.288,3.5993
000417.SZ,20250331,20250430,1.5881,0.74,0.962,10.94,0.5235,0.3665,4.38,53.4,0.1657,7.971
000417.SZ,20241231,20250425,4.1004,1.7833,2.3183,9.41,0.4618,0.3233,3.76,56.51,0.5338,-2.6047
000419.SZ,20250930,20251025,3.5764,2.4015,3.1219,25.24,1.2264,0.8584,10.09,32.85,0.2547,-1.3923
000419.SZ,20250630,20250823,2.3457,1.5709,2.0422,24.23,1.2165,0.8515,9.69,33.03,0.1744,0.8688
000419.SZ,20250331,20250426,0.2433,0.1574,0.2046,7.11,1.0989,0.7693,2.84,35.32,0.0862,-1.7821
000419.SZ,20250331,20250426,0.2433,0.1574,0.2046,7.11,1.0989,0.7693,2.84,35.32,0.0862,-1.7821
000420.SZ,20250930,20251031,0.7408,0.2662,0.346,1.88,0.3364,0.2355,0.75,64.07,0.3048,-2.1579
000420.SZ,20250630,20250828,0.5014,0.18,0.234,1.96,0.336,0.2352,0.78,64.1,0.1999,
000420.SZ,20250331,20250425,0.1882,0.0702,0.0913,1.44,0.3569,0.2498,0.58,62.7,0.0941,
000420.SZ,20241231,20250425,0.6332,0.2443,0.3176,1.86,0.3769,0.2639,0.74,61.42,0.3324,-2.2478
000421.SZ,20250930,20251028,4.1947,1.5886,2.0652,7.87,0.3657,0.256,3.15,62.13,0.4778,-12.6051
000421.SZ,20250630,20250822,1.1508,0.3559,0.4626,4.38,0.2686,0.188,1.75,69.08,0.2127,-44.93
000421.SZ,20250630,20250822,1.1508,0.3559,0.4626,4.38,0.2686,0.188,1.75,69.08,0.2127,-44.93
000421.SZ,20250331,20250429,1.204,0.3493,0.4541,5.33,0.2452,0.1716,2.13,70.99,0.1466,-22.0455
000422.SZ,20250930,20251025,12.2405,3.1008,4.0311,17.38,0.2036,0.1425,6.95,74.67,0.5342,-2.8264
000422.SZ,20250630,20250823,6.2244,1.5178,1.9732,15.69,0.1935,0.1354,6.28,75.61,0.3381,-2.2275
000422.SZ,20250331,20250426,0.4603,0.1519,0.1974,-0.12,0.2955,0.2068,-0.05,67.0,0.1481,-2.3025
000422.SZ,20250331,20250426,0.4603,0.1519,0.1974,-0.12,0.2955,0.2068,-0.05,67.0,0.1481,-2.3057
000423.SZ,20250930,20251025,12.5759,9.838,12.7894,66.97,2.156,1.5092,26.79,21.77,0.369,-0.0282
000423.SZ,20250930,20251025,12.5759,9.838,12.7894,66.97,2.156,1.5092,26.79,21.77,0.369,-0.0282
000423.SZ,20250630,20250822,7.9311,6.4107,8.3339,67.01,2.5299,1.7709,26.8,19.17,0.2359,-0.1807
000423.SZ,20250331,20250428,4.0387,3.2644,4.2438,61.83,2.5297,1.7708,24.73,19.17,0.1302,1.714
000425.SZ,20250930,20251031,10.0308,3.425,4.4524,19.46,0.3111,0.2178,7.78,65.86,0.4589,0.0504
000425.SZ,20250630,20250830,7.2799,2.5538,3.3199,20.15,0.3242,0.2269,8.06,64.92,0.325,0.1435
000425.SZ,20250331,20250429,3.3502,1.2205,1.5866,18.93,0.3438,0.2407,7.57,63.57,0.1612,0.5912
000425.SZ,20250331,20250429,3.3502,1.2205,1.5866,18.93,0.3438,0.2407,7.57,63.57,0.1612,0.5912
000426.SZ,20250930,20251031,15.9925,8.9661,11.656,82.55,0.7656,0.5359,33.02,43.94,0.2763,-1.0102
000426.SZ,20250630,20250826,9.6562,5.7088,7.4214,79.16,0.8677,0.6074,31.67,40.88,0.1798,-1.0681
000426.SZ,20250331,20250428,4.6281,2.6684,3.469,79.64,0.817,0.5719,31.86,42.34,0.084,-2.2011
000426.SZ,20250331,20250428,4.6281,2.6684,3.469,79.64,0.817,0.5719,31.86,42.34,0.084,-2.2011
000428.SZ,20250930,20251029,-10.6126,-1.9972,-2.5963,-122.75,0.1391,0.0974,-49.1,81.18,0.0872,-1.1455
000428.SZ,20250630,20250826,-7.1279,-1.4571,-1.8942,-130.43,0.1542,0.1079,-52.17,79.56,0.0557,-1.0955
000428.SZ,20250331,20250423,-4.1749,-0.8819,-1.1464,-162.28,0.1607,0.1125,-64.91,78.88,0.0259,-1.1559
000428.SZ,20250331,20250423,-4.1749,-0.8819,-1.1464,-162.28,0.1607,0.1125,-64.91,78.88,0.0259,-1.1559
000429.SZ,20250930,20251029,14.4992,8.4039,10.9251,157.28,0.8272,0.5791,62.91,42.04,0.1442,-0.9678
000429.SZ,20250930,20251029,14.4992,8.4039,10.9251,157.28,0.8272,0.5791,62.91,42.04,0.1442,-0.9678
000429.SZ,20250630,20250829,10.0772,5.568,7.2384,169.96,0.7409,0.5186,67.98,44.75,0.0903,-0.7796
000429.SZ,20250331,20250430,6.0977,3.6391,4.7309,210.97,0.8881,0.6217,84.39,40.32,0.0458,-1.1674
000430.SZ,20250930,20251025,-8.0366,-1.0251,-1.3327,-16.63,0.0877,0.0614,-6.65,87.24,0.1608,-2.725
000430.SZ,20250930,20251025,-8.0366,-1.0251,-1.3327,-16.63,0.0877,0.0614,-6.65,87.24,0.1608,-2.725
000430.SZ,20250630,20250826,-12.1823,-1.4981,-1.9476,-42.92,0.0841,0.0589,-17.17,87.7,0.0929,-1.0312
000430.SZ,20250331,20250416,-11.4003,-1.4193,-1.8451,-132.43,0.0853,0.0597,-52.97,87.55,0.0283,-0.06
000488.SZ,20250930,20251031,-97.269,-9.8354,-12.786,-480.64,0.0675,0.0472,-192.26,89.89,0.0575,-1.1165
000488.SZ,20250630,20250830,-53.3055,-7.499,-9.7487,-496.61,0.0982,0.0688,-198.64,85.93,0.0356,-1.2038
000488.SZ,20250331,20250430,-17.2178,-3.0506,-3.9658,-517.29,0.1292,0.0904,-206.92,82.28,0.0131,-1.3682
000488.SZ,20241231,20250401,-57.3406,-11.5891,-15.0658,-85.72,0.152,0.1064,-34.29,79.79,0.3179,-1.3525
000498.SZ,20250930,20251031,5.7017,1.3523,1.7581,10.45,0.1866,0.1306,4.18,76.28,0.2452,2.2705
000498.SZ,20250630,20250830,4.1625,0.9051,1.1766,11.23,0.1667,0.1167,4.49,78.26,0.1718,3.1027
000498.SZ,20250331,20250429,1.0237,0.226,0.2938,7.81,0.17,0.119,3.12,77.93,0.0598,4.4411
000498.SZ,20241231,20250415,9.8853,2.1405,2.7826,10.59,0.1658,0.1161,4.23,78.35,0.4711,3.6807
000501.SZ,20250930,20251031,1.1658,0.4114,0.5348,7.05,0.3272,0.2291,2.82,64.71,0.1472,-4.2865
000501.SZ,20250630,20250827,1.5027,0.5386,0.7001,12.93,0.3352,0.2346,5.17,64.16,0.1041,-1.1076
000501.SZ,20250331,20250430,1.2902,0.4728,0.6146,19.9,0.347,0.2429,7.96,63.36,0.0588,0.2705
000501.SZ,20250331,20250430,1.2902,0.4728,0.6146,19.9,0.347,0.2429,7.96,63.36,0.0588,0.2705
000503.SZ,20250930,20251030,-10.359,-6.5239,-8.4811,-203.09,1.0207,0.7145,-81.24,37.02,0.0837,0.3168
000503.SZ,20250630,20250828,-7.3074,-4.7172,-6.1323,-259.32,1.0927,0.7649,-103.73,35.45,0.0468,0.2026
000503.SZ,20250331,20250425,-3.2959,-2.2493,-2.9242,-225.77,1.2896,0.9027,-90.31,31.75,0.0249,0.4387
000503.SZ,20241231,20250425,-0.7343,-0.5006,-0.6507,-8.03,1.285,0.8995,-3.21,31.83,0.1778,6.934
000504.SZ,20250930,20251027,2.1828,0.9402,1.2223,-9.44,0.454,0.3178,-3.77,56.93,0.1151,-2.3019
000504.SZ,20250630,20250828,-1.4805,-0.666,-0.8658,-68.14,0.4906,0.3434,-27.26,55.01,0.0858,-0.1509
000504.SZ,20250630,20250828,-1.4805,-0.666,-0.8658,-68.14,0.4906,0.3434,-27.26,55.01,0.0858,-0.1509
000504.SZ,20250331,20250429,-0.9402,-0.4299,-0.5589,-72.62,0.5055,0.3539,-29.05,54.27,0.0371,
000505.SZ,20250930,20251025,-1.6556,-0.666,-0.8658,-3.17,0.4038,0.2827,-1.27,59.77,0.8174,-3.93
000505.SZ,20250930,20251025,-1.6556,-0.666,-0.8658,-3.17,0.4038,0.2827,-1.27,59.77,0.8174,-3.93
000505.SZ,20250630,20250830,0.5706,0.2668,0.3468,1.05,0.5268,0.3687,0.42,53.25,0.5919,-14.3
000505.SZ,20250331,20250429,0.409,0.2003,0.2604,1.56,0.5758,0.403,0.63,51.03,0.3072,21.18
000506.SZ,20250930,20251023,14.0477,6.386,8.3018,80.32,0.5001,0.3501,32.13,54.54,0.1718,0.1189
000506.SZ,20250630,20250820,7.8085,3.2536,4.2297,84.47,0.4286,0.3,33.79,58.33,0.0978,0.67
000506.SZ,20250331,20250429,-0.5868,-0.2687,-0.3492,4.16,0.5067,0.3547,1.66,54.22,0.039,
000506.SZ,20241231,20250429,-21.1876,-9.5856,-12.4613,-102.79,0.4957,0.347,-41.12,54.76,0.1383,-1.2979
000507.SZ,20250930,20251029,3.8521,1.7601,2.2881,30.35,0.5048,0.3534,12.14,54.31,0.1599,-2.033
000507.SZ,20250630,20250830,2.7469,1.2235,1.5906,31.99,0.4819,0.3373,12.8,55.46,0.111,-1.2488
000507.SZ,20250331,20250430,1.2334,0.5552,0.7217,31.61,0.4911,0.3438,12.64,54.99,0.0589,-0.9622
000507.SZ,20250331,20250430,1.2334,0.5552,0.7217,31.61,0.4911,0.3438,12.64,54.99,0.0589,-0.9622
000509.SZ,20250930,20251031,-7.6285,-1.7962,-2.335,-3.92,0.1848,0.1293,-1.57,76.45,0.6945,
000509.SZ,20250630,20250829,-2.0404,-0.5206,-0.6768,0.06,0.2055,0.1439,0.02,74.48,0.4947,
000509.SZ,20250331,20250430,0.6152,0.1556,0.2022,4.83,0.2031,0.1421,1.93,74.71,0.2269,
000509.SZ,20250331,20250430,0.6152,0.1556,0.2022,4.83,0.2031,0.1421,1.93,74.71,0.2269,
000510.SZ,20250930,20251031,-6.165,-3.2747,-4.2571,-14.58,0.6798,0.4758,-5.83,46.88,0.4896,-0.9818
000510.SZ,20250630,20250830,-5.2407,-2.6785,-3.482,-19.33,0.6272,0.439,-7.73,48.89,0.3119,-1.3075
000510.SZ,20250331,20250429,-2.8345,-1.4718,-1.9133,-23.47,0.648,0.4536,-9.39,48.08,0.1414,0.3498
000510.SZ,20241231,20250429,-4.8437,-2.5824,-3.3572,-7.42,0.6852,0.4797,-2.97,46.68,0.7827,0.6219
000513.SZ,20250930,20251024,12.608,7.8958,10.2646,58.42,1.0054,0.7038,23.37,37.37,0.3721,-0.4252
000513.SZ,20250630,20250821,9.3035,5.7439,7.4671,61.83,0.9682,0.6777,24.73,38.26,0.258,-0.3048
000513.SZ,20250331,20250424,4.5434,2.853,3.7089,63.17,1.0126,0.7089,25.27,37.21,0.13,-0.12
000513.SZ,20250331,20250424,4.5434,2.853,3.7089,63.17,1.0126,0.7089,25.27,37.21,0.13,-0.12
000514.SZ,20250930,20251029,4.3467,2.4403,3.1724,200.85,0.7681,0.5376,80.34,43.86,0.0264,0.6255
000514.SZ,20250930,20251029,4.3467,2.4403,3.1724,200.85,0.7681,0.5376,80.34,43.86,0.0264,0.6255
000514.SZ,20250630,20250823,5.1883,2.9583,3.8458,339.38,0.7959,0.5572,135.75,42.98,0.0189,0.7469
000514.SZ,20250331,20250429,4.8295,2.7715,3.6029,581.37,0.808,0.5656,232.55,42.61,0.0103,1.0845
000516.SZ,20250930,20251030,-8.3752,-2.6127,-3.3965,-31.22,0.272,0.1904,-12.49,68.8,0.2933,-4.1598
000516.SZ,20250630,20250822,-4.62,-1.4822,-1.9269,-26.83,0.2834,0.1984,-10.73,67.92,0.1971,-4.626
000516.SZ,20250331,20250423,-2.9365,-0.9502,-1.2353,-33.34,0.287,0.2009,-13.33,67.64,0.0952,-3.2909
000516.SZ,20250331,20250423,-2.9365,-0.9502,-1.2353,-33.34,0.287,0.2009,-13.33,67.64,0.0952,-3.2909
000517.SZ,20250930,20251028,-1.1102,-0.4981,-0.6476,-4.91,0.4883,0.3418,-1.96,55.13,0.2749,-15.0495
000517.SZ,20250630,20250830,0.6245,0.2765,0.3594,0.14,0.4767,0.3337,0.06,55.73,0.2331,-14.4474
000517.SZ,20250331,20250429,0.3315,0.1332,0.1731,0.69,0.4028,0.2819,0.28,59.83,0.1491,
000517.SZ,20250331,20250429,0.3315,0.1332,0.1731,0.69,0.4028,0.2819,0.28,59.83,0.1491,
000518.SZ,20250930,20251025,-3.4753,-2.6312,-3.4205,-11.46,1.8702,1.3092,-4.58,24.29,0.5469,-7.6341
000518.SZ,20250630,20250827,-2.7543,-2.0436,-2.6567,-14.28,1.7254,1.2078,-5.71,25.8,0.3334,
000518.SZ,20250331,20250430,-4.3751,-2.9882,-3.8846,-97.84,1.2927,0.9049,-39.14,31.7,0.0778,-1.6065
000518.SZ,20241231,20250429,-25.7771,-18.1254,-23.563,-139.8,1.4213,0.9949,-55.92,29.68,0.3314,-1.0131
000519.SZ,20250930,20251028,-0.5749,-0.3406,-0.4428,-5.34,0.8722,0.6105,-2.14,40.76,0.2047,12.3697
000519.SZ,20250930,20251028,-0.5749,-0.3406,-0.4428,-5.34,0.8722,0.6105,-2.14,40.76,0.2047,12.3697
000519.SZ,20250630,20250822,-0.3976,-0.2625,-0.3412,-5.8,1.1654,0.8158,-2.32,33.99,0.1383,28.3322
000519.SZ,20250331,20250429,-1.2665,-0.801,-1.0413,-56.19,1.0326,0.7228,-22.48,36.75,0.0385,-1.0086
000520.SZ,20250930,20251027,-12.9113,-8.2379,-10.7093,-25.35,1.0576,0.7403,-10.14,36.2,0.8487,-0.917
000520.SZ,20250630,20250830,0.2678,0.1808,0.235,0.89,1.2468,0.8728,0.36,32.49,0.5119,
000520.SZ,20250331,20250429,-0.5473,-0.3713,-0.4827,-3.8,1.2658,0.8861,-1.52,32.16,0.247,
000520.SZ,20241231,20250429,-16.4895,-11.4379,-14.8693,-23.29,1.3585,0.951,-9.32,30.64,1.2649,-1.492
000521.SZ,20250930,20251023,7.9432,2.1837,2.8388,4.96,0.2275,0.1592,1.98,72.51,1.0573,-1.7531
000521.SZ,20250630,20250821,6.806,1.6193,2.1051,5.94,0.1873,0.1311,2.38,76.21,0.7005,-2.2609
000521.SZ,20250331,20250422,2.94,0.7582,0.9857,6.32,0.2085,0.146,2.53,74.21,0.2954,8.0743
000521.SZ,20241231,20250403,11.742,3.1722,4.1238,6.33,0.2221,0.1555,2.53,72.98,1.3191,-4.6773
000523.SZ,20250930,20251031,3.4249,2.0206,2.6268,14.0,0.8633,0.6043,5.6,41.0,0.4675,-4.1685
000523.SZ,20250630,20250829,1.6986,1.019,1.3247,12.38,0.8996,0.6297,4.95,40.01,0.2905,-9.0113
000523.SZ,20250331,20250429,0.614,0.373,0.4849,10.15,0.9284,0.6499,4.06,39.26,0.1422,
000523.SZ,20250331,20250429,0.614,0.373,0.4849,10.15,0.9284,0.6499,4.06,39.26,0.1422,
000524.SZ,20250930,20251031,2.8861,1.7226,2.2394,5.13,0.8883,0.6218,2.05,40.31,0.9052,-2.007
000524.SZ,20250630,20250827,2.1874,1.3337,1.7339,6.11,0.9374,0.6562,2.44,39.03,0.5615,-1.66
000524.SZ,20250331,20250429,1.1657,0.7624,0.9912,7.14,1.1344,0.7941,2.85,34.59,0.255,4.485
000524.SZ,20250331,20250429,1.1657,0.7624,0.9912,7.14,1.1344,0.7941,2.85,34.59,0.255,4.485
000525.SZ,20250930,20251029,-9.9174,-3.915,-5.0894,-30.49,0.3913,0.2739,-12.2,60.52,0.3301,-1.6902
000525.SZ,20250630,20250829,-7.5341,-2.9162,-3.791,-36.67,0.3789,0.2652,-14.67,61.29,0.2028,
000525.SZ,20250630,20250829,-7.5341,-2.9162,-3.791,-36.67,0.3789,0.2652,-14.67,61.29,0.2028,-1.632
000525.SZ,20250331,20250426,1.0169,0.4251,0.5527,7.04,0.4311,0.3017,2.82,58.19,0.1179,-1.1445
000526.SZ,20250930,20251028,25.359,5.8097,7.5526,21.68,0.1783,0.1248,8.67,77.09,0.6483,-2.2095
000526.SZ,20250630,20250828,25.5922,6.5032,8.4541,29.96,0.2044,0.1431,11.98,74.59,0.5074,0.2403
000526.SZ,20250630,20250828,25.5922,6.5032,8.4541,29.96,0.2044,0.1431,11.98,74.59,0.5074,0.2403
000526.SZ,20250331,20250426,8.7895,1.7581,2.2856,21.27,0.15,0.105,8.51,80.0,0.2166,-5.2029
000528.SZ,20250930,20251025,8.1233,3.1621,4.1108,12.32,0.3824,0.2677,4.93,61.07,0.5227,0.5617
000528.SZ,20250630,20250827,6.9041,2.647,3.4411,15.84,0.3731,0.2611,6.34,61.66,0.368,0.6305
000528.SZ,20250331,20250426,3.6982,1.451,1.8863,17.58,0.3874,0.2712,7.03,60.77,0.1874,1.2095
000528.SZ,20250331,20250426,3.6982,1.451,1.8863,17.58,0.3874,0.2712,7.03,60.77,0.1874,1.2095
000529.SZ,20250930,20251029,2.1177,0.9988,1.2985,10.1,0.5356,0.3749,4.04,52.84,0.2584,3.1148
